# Melissa Graham, gal_sds.ipynb 
# UTC = Tue, 12 Apr 2022 18:45:19 +0000 
# 
# Columns 
#  0 exposure calendar date 
#  1 filename base 
#  2 exposure identifier 
#  3 modified julian date 
#  4 filter 
#  5 mean limiting magnitude (over all subtractions) 
#  6 mean seeing (over all subtractions) 
#  7 mean sky background (over all subtractions) 
#  8 total number of objects 
#  9 total number of objects with R/B>0.6 
# 
 210324   c4d_210324_094523_ori   8000 59297.40651950 i 21.961 0.771   21.167   6460   2135 
 210324   c4d_210324_094621_ori   8001 59297.40718828 z 21.465 0.719   27.024   2359   1076 
 210324   c4d_210324_094719_ori   8002 59297.40787003 g 23.260 0.978   14.844   3057   2208 
 210324   c4d_210324_094924_ori   8003 59297.40930635 r 22.519 0.838   20.745   8332   2270 
 210324   c4d_210324_095042_ori   8004 59297.41021593 i 20.637 2.754   32.792      1      0 
 210324   c4d_210324_095141_ori   8005 59297.41089538 z 21.335 0.778   28.872   3034   1496 
 210328   c4d_210328_071918_ori   8877 59301.30507931 g 22.115 1.167   32.560   4633   1888 
 210328   c4d_210328_072124_ori   8878 59301.30652956 r 21.678 1.052   33.700   3251   1102 
 210328   c4d_210328_072245_ori   8879 59301.30746632 i 21.236 0.981   30.962   1472    547 
 210328   c4d_210328_072345_ori   8880 59301.30816217 z 20.934 0.889   34.459   2018   1022 
 210328   c4d_210328_072445_ori   8881 59301.30886015 g 22.189 1.112   31.781   4255   1854 
 210328   c4d_210328_072652_ori   8882 59301.31032547 r 21.807 0.988   31.924   3268    846 
 210328   c4d_210328_072811_ori   8883 59301.31124994 i 21.506 0.851   27.526   4295   1891 
 210328   c4d_210328_072910_ori   8884 59301.31193208 z 21.000 0.896   33.707   2365   1182 
 210328   c4d_210328_073009_ori   8885 59301.31261263 g 22.031 1.241   33.069   4085   1316 
 210328   c4d_210328_073215_ori   8886 59301.31406910 r 21.625 1.091   34.731   3792   1222 
 210328   c4d_210328_073334_ori   8887 59301.31498799 i 21.109 1.065   32.653   2015    708 
 210328   c4d_210328_073434_ori   8888 59301.31567626 z 20.017 2.262   43.547    717    190 
 210328   c4d_210328_084759_ori   8889 59301.36665855 g 22.354 1.110   28.780   3501   2089 
 210328   c4d_210328_085003_ori   8890 59301.36810029 r 21.837 1.022   31.367   3505   1300 
 210328   c4d_210328_085122_ori   8891 59301.36901076 i 21.382 0.960   28.926   2208   1078 
 210328   c4d_210328_085221_ori   8892 59301.36969512 z 20.940 0.933   34.504   1869    996 
 210328   c4d_210328_085320_ori   8893 59301.37037301 g 22.337 1.130   28.797   3491   2069 
 210328   c4d_210328_085525_ori   8894 59301.37182365 r 21.856 1.011   31.199   3811   1316 
 210328   c4d_210328_085643_ori   8895 59301.37272961 i 20.626 2.285   36.706      0      0 
 210328   c4d_210328_085743_ori   8896 59301.37341882 z 20.877 1.019   35.488   2251   1141 
 210328   c4d_210328_085841_ori   8897 59301.37409096 g 22.324 1.152   28.772   3222   1919 
 210328   c4d_210328_090046_ori   8898 59301.37553302 r 21.728 1.079   33.023   3239   1320 
 210328   c4d_210328_090204_ori   8899 59301.37644538 i 21.326 1.009   29.738   2758   1393 
 210328   c4d_210328_090302_ori   8900 59301.37711393 z 20.683 1.154   37.635  13259   2388 
 210331   c4d_210331_084929_ori   8006 59304.36769790 g 22.336 1.160   28.579   3379   2255 
 210331   c4d_210331_085133_ori   8007 59304.36914100 r 21.902 0.995   30.567   3498   1793 
 210331   c4d_210331_085253_ori   8008 59304.37006234 i 20.580 2.240   35.657    257     83 
 210331   c4d_210331_085352_ori   8009 59304.37074304 z 20.974 0.966   33.243   2461   1383 
 210331   c4d_210331_085449_ori   8010 59304.37141087 g 22.421 1.109   27.759   3463   2350 
 210331   c4d_210331_085654_ori   8011 59304.37285460 r 21.778 1.075   32.373   3586   1500 
 210331   c4d_210331_085813_ori   8012 59304.37376885 i 21.377 0.990   28.861   3316   1818 
 210331   c4d_210331_085911_ori   8013 59304.37443698 z 20.994 0.957   32.982   2653   1562 
 210331   c4d_210331_090009_ori   8014 59304.37510640 g 22.403 1.104   27.857   3154   2180 
 210331   c4d_210331_090213_ori   8015 59304.37654289 r 21.848 1.022   31.337   2709   1532 
 210331   c4d_210331_090331_ori   8016 59304.37744894 i 21.379 0.978   28.916   2684   1582 
 210331   c4d_210331_090429_ori   8017 59304.37812479 z 21.054 0.911   32.239   2465   1543 
 210331   c4d_210331_090606_ori   8018 59304.37924296 g 22.378 1.127   28.059   3211   2241 
 210331   c4d_210331_090810_ori   8019 59304.38067617 r 21.861 1.019   31.122   3125   1689 
 210331   c4d_210331_090928_ori   8020 59304.38157628 i 21.307 1.018   29.876   2701   1466 
 210331   c4d_210331_091026_ori   8021 59304.38225419 z 21.015 0.939   32.778   2428   1402 
 210331   c4d_210331_091126_ori   8022 59304.38294008 g 22.481 1.062   27.061   3525   2373 
 210331   c4d_210331_091330_ori   8023 59304.38437920 r 21.717 1.083   33.219  18648   6554 
 210331   c4d_210331_091448_ori   8024 59304.38528482 i 21.603 0.870   25.991   5485   2647 
 210331   c4d_210331_091547_ori   8025 59304.38596849 z 20.670 1.197   36.267    175     50 
 210331   c4d_210331_091646_ori   8026 59304.38664634 g 22.385 1.136   27.929   3245   2131 
 210331   c4d_210331_091850_ori   8027 59304.38808794 r 21.874 1.038   30.866   3760   1795 
 210331   c4d_210331_092009_ori   8028 59304.38900283 i 21.419 0.953   28.409   2419   1336 
 210331   c4d_210331_092109_ori   8029 59304.38968996 z 20.894 1.031   34.548   3509   1389 
 210406   c4d_210406_084102_ori   8030 59310.36182972 g 22.855 1.190   17.724   1684   1262 
 210406   c4d_210406_084307_ori   8031 59310.36328069 r 21.891 1.124   28.878   4336   1619 
 210406   c4d_210406_084426_ori   8032 59310.36420114 i 21.336 1.039   29.010   2990   1935 
 210406   c4d_210406_084525_ori   8033 59310.36488069 z 20.726 1.093   36.628   3192   1035 
 210406   c4d_210406_084624_ori   8034 59310.36556582 g 22.885 1.173   17.474   1532   1221 
 210406   c4d_210406_084830_ori   8035 59310.36702223 r 22.144 1.000   25.328   4152   1879 
 210406   c4d_210406_084948_ori   8036 59310.36792446 i 21.463 0.959   27.294   2389   1516 
