# Melissa Graham, source_detection_summary.ipynb 
# UTC = Tue, 12 Apr 2022 21:07:57 +0000 
# 
# Columns 
#  0 candidate id 
#  1 object id 
#  2 object ra 
#  3 object dec 
#  4 object MJD 
#  5 object filter 
#  6 object magnitude 
#  7 object magnitude error 
#  8 object real/bogus score 
# 
DC21nfxk  11270422    6.85805029288  -43.64101569067 59522.20410912 g 22.549  0.074  0.463 
DC21nfxk  11273489    6.85811530972  -43.64102545971 59522.21250809 g 22.659  0.080  0.993 
DC21nfxk  11277209    6.85801921026  -43.64114905095 59522.22189322 r 23.110  0.121  0.075 
DC21nfxk  11289047    6.85780498240  -43.64100897710 59525.19179488 r 22.714  0.113  0.548 
DC21nfxk  11290886    6.85807497767  -43.64101471282 59525.19932890 g 22.269  0.071  0.932 
DC21nfxk  11293061    6.85807418440  -43.64099871945 59525.20775668 g 22.427  0.079  0.451 
DC21nfxk  11295397    6.85815513364  -43.64105966684 59525.21617677 g 22.541  0.090  0.977 
DC21nfxk  11295708    6.85790225650  -43.64104893468 59525.21721236 r 22.691  0.115  0.288 
DC21nfxk  11309976    6.85795291467  -43.64106589470 59528.19579175 r 22.898  0.099  0.442 
DC21nfxk  11312605    6.85810399583  -43.64103664879 59528.20317374 g 22.397  0.065  0.721 
DC21nfxk  11313545    6.85789806005  -43.64105617777 59528.20420654 r 23.072  0.114  0.353 
DC21nfxk  11315192    6.85808759230  -43.64106258828 59528.21159533 g 22.383  0.072  0.849 
DC21nfxk  11315970    6.85792570753  -43.64094393383 59528.21262621 r 23.054  0.135  0.193 
DC21nfxk  11317893    6.85807614596  -43.64103313405 59528.21996715 g 22.380  0.062  0.995 
DC21nfxk  11318550    6.85798402437  -43.64102762300 59528.22099156 r 23.101  0.108  0.115 
DC21nfxk  11444317    6.85806414265  -43.64095939447 59546.19022552 g 22.736  0.101  0.878 
DC21nfxk  11445980    6.85812715252  -43.64106923931 59546.19866948 g 22.392  0.075  0.864 
DC21nfxk  11449595    6.85812690165  -43.64100353256 59549.18754027 g 22.561  0.073  0.998 
DC21nfxk  11451590    6.85814820797  -43.64101410221 59549.19592827 g 23.005  0.125  0.726 
DC21nfxk  11454090    6.85821340246  -43.64106766401 59549.20432452 g 22.942  0.123  0.869 
DC21nfxk  11477310    6.85803949342  -43.64103388605 59552.19122910 g 22.658  0.114  0.101 
DC21nfxk  11567413    6.85823620733  -43.64105669995 59572.09194683 g 23.177  0.122  0.577 
DC21kqjr  1320458     6.84139597586  -43.58485463366 59356.35807474 r 22.527  0.106  0.998 
DC21kqjr  1323211     6.84134367245  -43.58483393978 59356.35939583 i 22.064  0.090  0.998 
DC21kqjr  1332798     6.84128173359  -43.58484044496 59356.36779810 i 22.260  0.111  0.962 
DC21kqjr  1339580     6.84132875093  -43.58485572727 59356.37619053 i 22.154  0.092  0.986 
DC21kqjr  1350833     6.84134357198  -43.58485363206 59356.38369608 r 22.605  0.100  0.999 
DC21kqjr  1352176     6.84132723502  -43.58482621798 59356.38502317 i 22.083  0.076  0.979 
DC21kqjr  1359282     6.84132090300  -43.58484041815 59356.39208426 r 22.529  0.095  0.979 
DC21kqjr  1365445     6.84137930491  -43.58482795532 59356.39341455 i 21.998  0.073  0.998 
DC21kqjr  1376456     6.84137448829  -43.58484266688 59356.40221215 i 22.092  0.098  0.998 
DC21kqjr  1383073     6.84134762666  -43.58482169807 59356.40925367 r 22.548  0.103  0.996 
DC21kqjr  1387723     6.84129953766  -43.58483861517 59356.41058743 i 22.081  0.079  0.998 
DC21kqjr  1396215     6.84131943728  -43.58485451294 59356.41769375 r 22.622  0.095  0.999 
DC21kqjr  1398206     6.84131819129  -43.58483535906 59356.41902773 i 22.243  0.088  1.000 
DC21kqjr  1406321     6.84133706764  -43.58485197744 59358.37510762 r 22.571  0.110  0.996 
DC21kqjr  1407925     6.84134445585  -43.58481941777 59358.37643199 i 21.990  0.077  0.994 
DC21kqjr  1414390     6.84134522760  -43.58487409897 59358.38351603 r 22.400  0.079  0.991 
DC21kqjr  1418096     6.84132644619  -43.58483673116 59358.38484160 i 22.017  0.068  0.998 
DC21kqjr  1428396     6.84134498256  -43.58482008448 59358.39321889 i 22.054  0.074  0.999 
DC21kqjr  1440171     6.84134697044  -43.58484154058 59358.40205040 i 22.024  0.062  1.000 
DC21kqjr  1447605     6.84133243947  -43.58483764906 59358.40911597 r 22.457  0.065  0.999 
DC21kqjr  1448343     6.84133014479  -43.58483872241 59358.41044812 i 22.001  0.060  0.995 
DC21kqjr  1480553     6.84131624439  -43.58482518825 59361.38939360 i 21.994  0.144  0.984 
DC21kqjr  1487673     6.84130427143  -43.58482677132 59361.39776498 i 22.024  0.116  0.996 
DC21kqjr  1506214     6.84131237151  -43.58483417025 59361.41491652 i 21.997  0.106  0.999 
DC21kqjr  1519200     6.84130141073  -43.58484377416 59364.42199314 r 22.699  0.120  0.943 
DC21kqjr  1520664     6.84135714293  -43.58485397033 59364.42331542 i 22.109  0.069  0.999 
DC21kqjr  1526909     6.84134116897  -43.58483725985 59364.43174135 i 22.105  0.069  0.999 
DC21kqjr  1532080     6.84133339450  -43.58484267471 59364.44011829 i 21.903  0.074  0.983 
DC21kqjr  1540740     6.84134333343  -43.58482665546 59367.36160798 r 22.627  0.124  0.986 
DC21kqjr  1541560     6.84132689296  -43.58482726151 59367.36292404 i 21.969  0.084  0.998 
DC21kqjr  1550944     6.84131936405  -43.58485523362 59367.37128112 i 22.211  0.099  0.983 
DC21kqjr  1560064     6.84133301847  -43.58485009847 59367.37964181 i 22.025  0.091  0.993 
DC21kqjr  1575306     6.84134913477  -43.58487299326 59367.38845854 i 22.157  0.112  0.999 
DC21kqjr  1581442     6.84127907712  -43.58486932209 59367.39554055 r 22.527  0.103  0.991 
DC21kqjr  1584343     6.84131362833  -43.58484452910 59367.39688283 i 22.230  0.103  0.991 
DC21kqjr  1590802     6.84131617957  -43.58485992131 59367.40438058 r 22.549  0.108  0.926 
DC21kqjr  1595684     6.84131697932  -43.58485068529 59367.40571069 i 21.908  0.075  0.995 
DC21kqjr  1601658     6.84130043320  -43.58489197566 59367.41279694 r 22.676  0.125  0.999 
DC21kqjr  1604262     6.84132944141  -43.58485593145 59367.41412282 i 22.164  0.102  0.995 
DC21lbad  1339462     6.91980874855  -43.58776397556 59356.37619053 i 22.574  0.136  0.173 
DC21lbad  1398176     6.91983328086  -43.58773234141 59356.41902773 i 22.885  0.161  0.545 
DC21lbad  1440107     6.91987945990  -43.58771058564 59358.40205040 i 22.765  0.122  0.287 
DC21lbad  1447493     6.91984295618  -43.58769973829 59358.40911597 r 23.184  0.131  0.867 
DC21lbad  1448280     6.91986778104  -43.58769420783 59358.41044812 i 22.728  0.118  0.500 
DC21lbad  10372802    6.91983117322  -43.58773653521 59474.14648902 i 22.444  0.130  0.749 
DC21lbad  10381417    6.91984998073  -43.58766208630 59474.15531437 i 22.467  0.132  0.607 
DC21lbad  10388324    6.91989677803  -43.58768791266 59474.16370928 i 22.686  0.137  0.905 
DC21lbad  10718013    6.91984824836  -43.58772947633 59480.10940400 i 22.410  0.129  0.998 
DC21lbad  10729171    6.91988969907  -43.58774760692 59480.12618804 i 22.195  0.121  0.890 
DC21lbad  10881005    6.91984228945  -43.58774577163 59483.19409614 i 22.550  0.091  0.998 
DC21lbad  10883533    6.91983976749  -43.58770565494 59483.20250368 i 22.348  0.076  0.936 
DC21lbad  10887196    6.91981913018  -43.58771968645 59483.21092272 i 22.460  0.084  0.939 
DC21lbad  10889377    6.91988051122  -43.58771031305 59483.21799035 r 23.313  0.160  0.992 
DC21lbad  10889352    6.91983476187  -43.58770414798 59483.21931695 i 22.386  0.077  0.930 
DC21lbad  10894272    6.91983267642  -43.58768972792 59483.22770450 i 22.350  0.075  0.905 
DC21lbad  10928140    6.91984520756  -43.58768846236 59486.19433624 i 22.443  0.076  0.982 
DC21lbad  10932045    6.91983299323  -43.58769380869 59486.20270645 i 22.578  0.082  0.948 
DC21lbad  10934389    6.91985777726  -43.58770951601 59486.20982277 r 23.146  0.099  0.887 
DC21lbad  10935590    6.91984223961  -43.58770248121 59486.21114767 i 22.478  0.067  0.954 
DC21lbad  10939416    6.91982459768  -43.58770962711 59486.21948726 i 22.502  0.072  0.975 
DC21lbad  10941777    6.91980977089  -43.58770925339 59486.22654226 r 23.143  0.112  0.807 
DC21lbad  10942787    6.91981848146  -43.58770933514 59486.22786703 i 22.440  0.071  0.924 
DC21lbad  10955703    6.91986885237  -43.58774498407 59489.19846739 r 23.107  0.090  0.887 
DC21lbad  10956511    6.91984140359  -43.58772115189 59489.19979471 i 22.239  0.049  0.607 
DC21lbad  10960036    6.91985527972  -43.58771127018 59489.20819252 i 22.322  0.055  0.941 
DC21lbad  10963246    6.91981447962  -43.58773037082 59489.21658600 i 22.380  0.057  0.944 
DC21lbad  10966618    6.91983073076  -43.58770812495 59489.22495464 i 22.507  0.069  0.977 
DC21lbad  10968615    6.91984533634  -43.58772493294 59489.23099152 g 23.565  0.143  0.903 
DC21lbad  10969150    6.91989607029  -43.58769479303 59489.23202378 r 23.449  0.133  0.818 
DC21lbad  10970120    6.91982822937  -43.58772526559 59489.23337581 i 22.396  0.059  0.246 
DC21lbad  10984244    6.91986890809  -43.58772518541 59492.19617955 r 23.325  0.107  0.973 
DC21lbad  10984260    6.91982424723  -43.58773455208 59492.19751508 i 22.409  0.058  0.901 
DC21lbad  10987031    6.91985935409  -43.58773469991 59492.20455565 r 23.175  0.093  0.611 
DC21lbad  10987622    6.91982237928  -43.58771384940 59492.20588308 i 22.292  0.050  0.534 
DC21lbad  10991335    6.91985668729  -43.58772645172 59492.21438267 i 22.328  0.052  0.365 
DC21lbad  10994098    6.91985466704  -43.58771965675 59492.22143159 r 23.311  0.104  0.724 
DC21lbad  10994888    6.91981329165  -43.58772392877 59492.22274938 i 22.380  0.054  0.992 
DC21lbad  10998438    6.91983794583  -43.58771646904 59492.23110277 i 22.406  0.058  0.955 
DC21lbad  11019393    6.91983289686  -43.58769610943 59498.19010873 i 22.320  0.103  0.977 
DC21lbad  11024244    6.91984732122  -43.58770875602 59498.20751995 i 22.580  0.113  0.818 
DC21lbad  11027240    6.91983443624  -43.58772906763 59498.21591814 i 22.655  0.126  0.296 
DC21lbad  11029735    6.91983913679  -43.58771663195 59498.22427590 i 22.418  0.097  0.650 
DC21lbad  11047385    6.91986245567  -43.58773997017 59501.20846637 r 23.079  0.127  0.388 
DC21lbad  11053179    6.91987285017  -43.58773866775 59501.22524356 r 23.114  0.137  0.964 
DC21lbad  11267382    6.91986213399  -43.58769953497 59522.19573725 g 23.341  0.127  0.934 
DC21lbad  11270452    6.91993817195  -43.58766292061 59522.20410912 g 23.231  0.120  0.998 
DC21lbad  11271223    6.91986491606  -43.58772456545 59522.20514233 r 23.304  0.133  0.437 
DC21lbad  11273497    6.91992597221  -43.58769240516 59522.21250809 g 23.292  0.124  0.995 
DC21lbad  11274611    6.91986108764  -43.58772860221 59522.21353863 r 23.241  0.127  0.236 
DC21lbad  11277215    6.91986160990  -43.58767760151 59522.22189322 r 23.252  0.129  0.751 
DC21lbad  11310338    6.91981690803  -43.58773447825 59528.19579175 r 23.073  0.107  0.442 
DC21lbad  11318000    6.91987880802  -43.58771311825 59528.21996715 g 23.319  0.125  0.908 
DC21lbad  11318616    6.91982533823  -43.58770154051 59528.22099156 r 23.116  0.101  0.636 
DC21lbad  11452154    6.91979163841  -43.58772537116 59549.19694892 r 23.088  0.131  0.717 
DC21lbad  11562119    6.91986334404  -43.58772559593 59572.07515968 g 23.429  0.150  0.946 
DC21lbad  11562575    6.91985586654  -43.58770940080 59572.07618815 r 23.244  0.124  0.897 
DC21lbad  11565677    6.91986530331  -43.58773576692 59572.08460694 r 23.203  0.119  0.677 
DC21lbad  11571562    6.91989320151  -43.58769243157 59572.10139339 r 23.285  0.122  0.947 
DC21lbad  11574073    6.91978113100  -43.58767923758 59572.10980050 r 23.257  0.138  0.433 
DC21lbad  11576401    6.91984969400  -43.58769815536 59582.07988097 r 23.393  0.142  0.418 
DC21lbad  11579189    6.91987809415  -43.58770653556 59582.08724917 g 23.350  0.142  0.922 
DC21lbad  11584619    6.91983198447  -43.58771610291 59582.10508628 r 23.309  0.147  0.443 
DC21lbad  11587422    6.91982992042  -43.58768266283 59582.11348615 r 23.477  0.139  0.759 
DC21knzx  1320057     6.93533291501  -43.57877340731 59356.35704454 g 20.299  0.013  1.000 
DC21knzx  1320311     6.93534793506  -43.57876352013 59356.35807474 r 20.260  0.013  1.000 
DC21knzx  1322851     6.93533752197  -43.57875875778 59356.35939583 i 20.358  0.019  1.000 
DC21knzx  1321130     6.93532833288  -43.57877045477 59356.36544020 g 20.317  0.012  0.999 
DC21knzx  1334709     6.93536168775  -43.57876535495 59356.36647625 r 20.241  0.013  1.000 
DC21knzx  1332635     6.93534585473  -43.57875867130 59356.36779810 i 20.410  0.020  1.000 
DC21knzx  1334741     6.93533806838  -43.57876372671 59356.37383759 g 20.307  0.011  0.998 
DC21knzx  1337807     6.93533117500  -43.57875724036 59356.37487846 r 20.247  0.012  0.995 
DC21knzx  1339429     6.93534069428  -43.57875801055 59356.37619053 i 20.416  0.019  0.999 
DC21knzx  1347557     6.93532801499  -43.57876607978 59356.38266043 g 20.305  0.011  0.999 
DC21knzx  1350642     6.93534513113  -43.57875575482 59356.38369608 r 20.249  0.012  0.997 
DC21knzx  1351823     6.93534286841  -43.57875352681 59356.38502317 i 20.397  0.016  0.997 
DC21knzx  1357427     6.93533426448  -43.57875859827 59356.39105417 g 20.296  0.011  1.000 
DC21knzx  1359210     6.93534487024  -43.57875948498 59356.39208426 r 20.269  0.012  0.998 
DC21knzx  1365281     6.93534943740  -43.57875155000 59356.39341455 i 20.412  0.017  0.999 
DC21knzx  1372480     6.93533660966  -43.57875883019 59356.39987308 g 20.324  0.013  0.999 
DC21knzx  1374714     6.93533525302  -43.57875545654 59356.40088789 r 20.269  0.013  0.999 
DC21knzx  1376423     6.93535051744  -43.57876066433 59356.40221215 i 20.421  0.021  1.000 
DC21knzx  1381403     6.93533237089  -43.57876119339 59356.40822518 g 20.295  0.012  1.000 
DC21knzx  1383022     6.93534988223  -43.57876399384 59356.40925367 r 20.249  0.013  0.997 
DC21knzx  1387328     6.93533048251  -43.57874886319 59356.41058743 i 20.406  0.017  0.999 
DC21knzx  1393787     6.93533365143  -43.57876922267 59356.41666173 g 20.289  0.011  0.998 
DC21knzx  1396166     6.93534688216  -43.57875686946 59356.41769375 r 20.249  0.011  0.999 
DC21knzx  1398158     6.93535510081  -43.57875246983 59356.41902773 i 20.423  0.017  0.999 
DC21knzx  1403683     6.93532360940  -43.57876038748 59358.37408300 g 20.287  0.016  1.000 
DC21knzx  1406231     6.93535652323  -43.57875126616 59358.37510762 r 20.271  0.013  0.994 
DC21knzx  1407771     6.93535558267  -43.57875323033 59358.37643199 i 20.406  0.018  1.000 
DC21knzx  1406637     6.93533371046  -43.57875424539 59358.38249311 g 20.299  0.011  0.991 
DC21knzx  1414350     6.93534549948  -43.57875674951 59358.38351603 r 20.238  0.011  0.989 
DC21knzx  1418026     6.93533704161  -43.57875257523 59358.38484160 i 20.421  0.016  0.994 
DC21knzx  1419890     6.93533537752  -43.57875699931 59358.39088009 g 20.312  0.009  0.997 
DC21knzx  1423431     6.93534570085  -43.57875400367 59358.39190489 r 20.232  0.010  0.975 
DC21knzx  1428222     6.93534067592  -43.57874114478 59358.39321889 i 20.414  0.016  0.997 
DC21knzx  1433370     6.93533753880  -43.57875904532 59358.39969840 g 20.325  0.010  0.992 
DC21knzx  1435683     6.93533959694  -43.57875503093 59358.40073130 r 20.224  0.009  0.994 
DC21knzx  1440088     6.93533650997  -43.57876195684 59358.40205040 i 20.386  0.014  0.986 
DC21knzx  1443938     6.93533058738  -43.57875839762 59358.40809361 g 20.326  0.009  0.972 
DC21knzx  1447456     6.93535724514  -43.57875374341 59358.40911597 r 20.230  0.009  0.934 
DC21knzx  1448261     6.93534538693  -43.57876292802 59358.41044812 i 20.404  0.014  0.976 
DC21knzx  1456308     6.93521502026  -43.57874105910 59361.36143241 g 20.592  0.112  0.964 
DC21knzx  1459006     6.93535420578  -43.57876493438 59361.36378602 i 20.461  0.041  0.996 
DC21knzx  1457826     6.93532860506  -43.57875129927 59361.36981445 g 20.315  0.053  0.986 
DC21knzx  1464028     6.93536721146  -43.57874786680 59361.37085567 r 20.315  0.038  0.999 
DC21knzx  1466056     6.93534211824  -43.57876071843 59361.37218188 i 20.461  0.047  0.996 
DC21knzx  1468420     6.93532319618  -43.57875214389 59361.37821099 g 20.357  0.071  0.976 
DC21knzx  1470797     6.93532875424  -43.57875416606 59361.37924627 r 20.354  0.040  0.998 
DC21knzx  1472412     6.93532681759  -43.57873933257 59361.38055957 i 20.440  0.040  0.999 
DC21knzx  1475460     6.93534033295  -43.57877908163 59361.38703474 g 20.313  0.053  0.988 
DC21knzx  1479286     6.93536485945  -43.57875581085 59361.38806554 r 20.282  0.034  1.000 
DC21knzx  1480403     6.93534647611  -43.57875059546 59361.38939360 i 20.407  0.034  0.992 
DC21knzx  1482252     6.93534582621  -43.57874511431 59361.39540454 g 20.443  0.078  0.939 
DC21knzx  1484063     6.93534654122  -43.57878113164 59361.39642508 r 20.280  0.044  0.988 
DC21knzx  1487541     6.93533612685  -43.57876261456 59361.39776498 i 20.407  0.026  1.000 
DC21knzx  1493851     6.93535787040  -43.57877351657 59361.40421686 g 20.339  0.061  0.991 
DC21knzx  1495978     6.93534515733  -43.57876575751 59361.40524556 r 20.364  0.041  0.999 
DC21knzx  1497442     6.93534214624  -43.57875044080 59361.40655745 i 20.422  0.030  1.000 
DC21knzx  1502184     6.93536357911  -43.57875267763 59361.41257428 g 20.324  0.041  0.998 
DC21knzx  1503523     6.93534087201  -43.57876068675 59361.41359549 r 20.320  0.028  1.000 
DC21knzx  1506081     6.93533213675  -43.57875175367 59361.41491652 i 20.466  0.026  1.000 
DC21knzx  1517256     6.93533675266  -43.57874951809 59364.42095217 g 20.302  0.019  0.999 
DC21knzx  1519144     6.93534148652  -43.57874979660 59364.42199314 r 20.230  0.013  0.977 
DC21knzx  1520387     6.93534188527  -43.57875390143 59364.42331542 i 20.371  0.014  0.932 
DC21knzx  1518721     6.93534803730  -43.57874570594 59364.42937379 g 20.293  0.018  0.999 
DC21knzx  1524695     6.93534339050  -43.57875697614 59364.43040727 r 20.224  0.012  0.882 
DC21knzx  1526794     6.93534256996  -43.57876254620 59364.43174135 i 20.389  0.014  0.874 
DC21knzx  1528399     6.93535253191  -43.57874117082 59364.43778038 g 20.299  0.022  1.000 
DC21knzx  1530945     6.93535408594  -43.57875271446 59364.43879412 r 20.240  0.015  0.982 
DC21knzx  1531855     6.93535172477  -43.57875937063 59364.44011829 i 20.366  0.018  0.985 
DC21knzx  1537088     6.93533375278  -43.57874897898 59367.36056840 g 20.306  0.017  0.999 
DC21knzx  1540552     6.93534713166  -43.57875487400 59367.36160798 r 20.230  0.014  0.999 
DC21knzx  1541486     6.93534017740  -43.57876374012 59367.36292404 i 20.377  0.020  1.000 
DC21knzx  1546488     6.93531916969  -43.57875468731 59367.36893763 g 20.305  0.016  0.999 
DC21knzx  1546783     6.93533515538  -43.57875313900 59367.36995751 r 20.250  0.013  0.991 
DC21knzx  1550537     6.93533518974  -43.57875398066 59367.37128112 i 20.404  0.019  0.996 
DC21knzx  1554435     6.93533142618  -43.57874889243 59367.37729945 g 20.313  0.016  1.000 
DC21knzx  1555849     6.93534343394  -43.57875933281 59367.37832559 r 20.220  0.014  0.998 
DC21knzx  1559913     6.93534470766  -43.57875593138 59367.37964181 i 20.383  0.020  0.999 
DC21knzx  1566135     6.93534483804  -43.57875376413 59367.38611217 g 20.319  0.018  1.000 
DC21knzx  1569996     6.93534617363  -43.57875397184 59367.38713565 r 20.268  0.015  0.999 
DC21knzx  1575150     6.93534382893  -43.57874873730 59367.38845854 i 20.407  0.023  1.000 
DC21knzx  1578467     6.93533943758  -43.57875131065 59367.39451198 g 20.311  0.015  0.998 
DC21knzx  1581291     6.93535077211  -43.57874779226 59367.39554055 r 20.208  0.012  0.994 
DC21knzx  1584125     6.93533468237  -43.57876348573 59367.39688283 i 20.384  0.019  0.996 
DC21knzx  1589397     6.93533900285  -43.57874881728 59367.40334612 g 20.295  0.016  1.000 
DC21knzx  1590703     6.93534088915  -43.57875426058 59367.40438058 r 20.243  0.013  0.990 
DC21knzx  1595549     6.93533911678  -43.57875794765 59367.40571069 i 20.403  0.019  0.996 
DC21knzx  1596352     6.93535222060  -43.57875845699 59367.41175869 g 20.300  0.016  1.000 
DC21knzx  1601559     6.93534861454  -43.57874573860 59367.41279694 r 20.205  0.013  0.997 
DC21knzx  1604197     6.93534255439  -43.57875190412 59367.41412282 i 20.376  0.020  0.996 
DC21knzx  10358816    6.93531643505  -43.57876265675 59474.12733050 g 20.551  0.048  0.999 
DC21knzx  10358646    6.93534866841  -43.57874900553 59474.12836125 r 20.542  0.028  0.999 
DC21knzx  10362274    6.93534196207  -43.57875399295 59474.12969036 i 20.339  0.021  1.000 
DC21knzx  10358799    6.93534432195  -43.57878925445 59474.13575628 g 20.585  0.047  0.994 
DC21knzx  10365484    6.93534261908  -43.57874809371 59474.13810929 i 20.373  0.022  1.000 
DC21knzx  10369618    6.93535270024  -43.57875366266 59474.14412384 g 20.606  0.043  0.999 
DC21knzx  10370142    6.93532444911  -43.57876700533 59474.14515211 r 20.531  0.028  1.000 
DC21knzx  10372122    6.93533769399  -43.57875017363 59474.14648902 i 20.345  0.020  1.000 
DC21knzx  10377802    6.93535206520  -43.57875855650 59474.15296320 g 20.530  0.037  1.000 
DC21knzx  10379402    6.93532075643  -43.57875444190 59474.15399140 r 20.609  0.028  0.998 
DC21knzx  10381215    6.93534627009  -43.57874907489 59474.15531437 i 20.411  0.021  1.000 
DC21knzx  10385323    6.93533413838  -43.57875271307 59474.16238549 r 20.545  0.027  1.000 
DC21knzx  10388233    6.93534288260  -43.57875091331 59474.16370928 i 20.370  0.018  0.998 
DC21knzx  10469505    6.93533608784  -43.57873586752 59477.09467646 r 20.580  0.063  0.925 
DC21knzx  10471329    6.93535136932  -43.57873799585 59477.09601280 i 20.374  0.047  0.988 
