# Melissa Graham, candidate_nightly_epochs.ipynb 
# UTC = Mon, 15 May 2023 02:04:42 +0000 
# 
# Columns 
#  0 field  
#  1 id -- candidate identifier 
#  2 timespan (days between first and last detection) 
#  3 timespan in g 
#  4 timespan in r 
#  5 timespan in i 
#  6 minimum magnitude (not necessarily the peak) 
#  7 minimum magnitude g 
#  8 minimum magnitude r 
#  9 minimum magnitude i 
# 10 amplitude (magnitudes between brightest and faintest detection) 
# 11 amplitude g 
# 12 amplitude r 
# 13 amplitude i 
# 14 number of epochs (number of unique nights detected) 
# 15 number of epochs in g 
# 16 number of epochs in r 
# 17 number of epochs in i 
# 
COSMOS   DC21bceda       649.16  649.16   71.91    0.00 21.962 21.962 22.273  0.000  1.350  1.350  0.282  0.000  17  16  15   0 
COSMOS   DC21bcefe       329.07  329.07    0.00    0.00 22.689 22.886 23.233 22.689  0.545  0.283  0.000  0.000   7   7   1   1 
COSMOS   DC21bcegh       649.14  631.30  436.81  413.82 22.153 22.244 22.721 22.153  1.139  0.831  0.572  0.708  25  17  16  12 
COSMOS   DC21bcegi       604.27  323.10  601.30  595.31 21.389 22.185 21.389 21.857  1.964  1.039  1.964  1.143  21   7  19  12 
COSMOS   DC21bcfqe       646.16    0.00  646.16    0.00 21.735  0.000 21.735  0.000  1.115  0.000  1.115  0.000  11   0  11   0 
COSMOS   DC21bcgcv       604.25  604.25   21.01    0.00 22.284 22.284 22.419  0.000  0.651  0.651  0.298  0.000  12  10   5   0 
COSMOS   DC21bcgqc       622.14    0.00  622.14    0.00 22.058  0.000 22.058  0.000  1.132  0.000  1.132  0.000   9   0   9   0 
COSMOS   DC21bcgyw       724.08  646.18  616.15  724.06 21.142 21.142 21.827 21.196  2.014  2.014  0.726  0.903  46  11   3  45 
COSMOS   DC21bchpq       646.16  646.16   26.87    0.00 18.866 18.866 23.138 22.941  4.312  4.271  0.041  0.000   6   5   2   1 
COSMOS   DC21bciai       646.20  646.19   50.89  415.82 21.461 21.461 22.626 21.581  1.693  1.651  0.528  0.951  26  23   6  21 
COSMOS   DC21bcizy       643.20  643.20  430.91    0.00 20.563 20.563 20.639  0.000  2.812  2.812  2.579  0.000  34  26  20   0 
COSMOS   DC21bcjan       589.31    3.03  589.30  586.27 21.235 22.282 21.331 21.235  1.525  0.478  1.102  0.911   4   3   4   3 
