# Name,    RA,              Dec,              z,                 z_err,                 Type
DC21jac, 151.101289206167, 0.99105024783033, 2.2277602409479402, 0.00010215744001843322, QSO: 2
DC21jay, 150.563406361633, 3.21045198548932, 0.104361639441109, 7.75725955711855e-06, GALAXY: 1
DC21jcn, 150.06108898805, 3.81335865223243, 1.7218775409630174, 5.863323698829141e-05, QSO: 3
DC21jds, 150.195576106092, 2.00442217282128, 1.9212305560441014, 8.904011119083662e-05, QSO: 3
DC21jed, 149.741408619029, 3.13733258237689, 1.16843409398234, 0.00017124251636025, QSO: 1
DC21jee, 151.552700300618, 1.95398471548005, 0.7126687599777941, 7.54959906909836e-05, GALAXY: 1
DC21jes, 150.207235171947, 3.88867105783853, 3.3654084862837337, 2.241954932957514e-05, QSO: 2
DC21jf, 149.685927553514, 2.52166747843862, 0.00024212245502716, 7.222105049662109e-06, STAR: 1
DC21jfw, 149.383933608602, 2.91108904516199, 1.35875957292062, 0.000280588200837607, QSO: 1
DC21jgkm, 150.236236336286, 2.28912429570273, 2.08296522102503, 0.00013591946407719827, QSO: 2
DC21jgkw, 150.503793128142, 3.0740853621106, 1.06317746480472, 0.000208732398204952, QSO: 1
DC21jgt, 149.209808255613, 3.39425201757445, 1.0911264363060569, 7.067594064783489e-05, QSO: 3
DC21jgy, 150.199733623405, 3.78368749134525, 1.9007944580188563, 0.00012655242752037136, QSO: 3
DC21jjq, 149.320809519419, 3.15011789467521, 1.18035801541054, 9.384592827311042e-05, QSO: 1
DC21jln, 150.43102549141, 1.93523527693584, 2.1711156250585217, 0.00021901252748170904, QSO: 2
DC21jmx, 150.919081644328, 3.38800799874672, 0.720716699746936, 3.620895090139e-05, GALAXY: 1
DC21jobq, 149.338327601696, 3.31693320305592, 2.433713637801007, 6.945661233806542e-05, QSO: 4
DC21jpt, 149.534288993701, 3.39769369653705, 0.000126918076736629, 9.40430375602955e-06, STAR: 1
DC21jrc, 150.893895463732, 3.4688380665756, 2.319325004925379, 0.00011541380787960803, QSO: 2
DC21jw, 149.134941449772, 2.54810051802448, 2.2708899396657416, 7.722358652402352e-05, QSO: 2
DC21jxm, 149.575972641043, 0.867809221591737, 2.650449604565786, 0.0003173978663065193, QSO: 2
DC21jyga, 150.585650068596, 3.31213657463528, 0.0003441046748158939, 6.912240612555569e-06, STAR: 1
DC21kblb, 150.308095199006, 3.64861435357359, 0.6932027823750773, 2.9066293577362445e-05, GALAXY: 2
DC21kbqy, 150.397886368839, 3.81707066266636, 1.8409204951736786, 0.00010992548635433792, QSO: 1
DC21keiv, 150.58122255164, 1.9269478573064, 1.508444573261854, 4.70082034207867e-05, QSO: 1
DC21kfy, 148.867686182059, 2.55726257511291, 0.935784201246331, 0.000101395868994242, QSO: 1
DC21kh, 149.297494095162, 1.77858778407267, 1.3815402738327, 0.000173244784558587, QSO: 1
DC21kle, 150.988251019644, 2.44411681370816, 1.4841577316096963, 8.583403722010739e-05, QSO: 3
DC21klq, 150.635406766956, 3.5688823086081, 2.87766955141855, 8.366588920848891e-05, QSO: 1
DC21knb, 150.443683362837, 2.04908645109869, 0.668683789913226, 1.0076314277396948e-05, QSO: 2
DC21kqy, 150.285630040071, 2.01456211734979, 2.654954195594833, 0.0001524117043245516, QSO: 3
DC21kuk, 150.901574804003, 2.34532808381998, 0.873449081246716, 3.88339327988968e-05, GALAXY: 1
DC21kwx, 149.287118742616, 1.43161569951159, 2.6805873223409593, 5.303370531571414e-05, QSO: 3
DC21kzt, 151.575710709862, 2.08936694597556, 0.6138017442466548, 4.744448024493256e-06, QSO: 1, GALAXY: 1
DC21lhq, 150.703294379447, 3.31603339411825, 0.8513819847407819, 2.85860626624596e-05, GALAXY: 1
DC21lkx, 150.416288004111, 3.81946077415586, 0.689077051529232, 9.03540202504889e-06, GALAXY: 1
DC21lnm, 151.062763961986, 1.13269070991014, 2.711921770298507, 6.460629298401244e-05, QSO: 5
DC21lx, 149.585214454537, 2.05110678815559, 1.3576887054933016, 5.278155988506707e-05, QSO: 1
DC21mgd, 149.169999783444, 2.68748620056365, 0.4284647183062435, 3.9544741346686364e-05, QSO: 2
DC21mk, 149.47794693571, 2.64243903617181, 1.6063153918285626, 5.7718655334850756e-05, QSO: 3
DC21mnk, 149.705813456093, 2.41979627518337, 1.11960335370295, 0.00014719340790455, QSO: 1
DC21mou, 149.349170832814, 1.93757002249442, 1.36932162660018, 0.00011168272837028698, QSO: 1
DC21mp, 148.869079583843, 2.28919188209783, 1.5510721012566397, 0.00011669603574755, QSO: 1
DC21mtc, 151.381300946489, 1.15585314322142, 0.98902529124599, 8.76554074145966e-05, QSO: 1
DC21ni, 149.936281533772, 1.30339902535834, 0.7318966741637153, 2.757602810249876e-05, GALAXY: 1
DC21nkc, 149.894833239475, 2.17443432201749, 1.3249721104941174, 0.00010422366471998445, QSO: 2
DC21ntq, 148.859982408891, 1.01646054820816, 1.6589077070216602, 0.00037294208889853705, QSO: 1
DC21ocq, 149.929612230859, 3.00893238387167, 1.9436414192502145, 9.066790278708474e-05, QSO: 4
DC21ocr, 149.25661017916, 2.64924998100442, 1.0760069158146295, 7.921176399586341e-05, QSO: 1
DC21oja, 149.838825551116, 2.7367932692319, 1.4655689825534568, 4.8426343552499966e-05, GALAXY: 1
DC21okk, 149.421042067285, 3.05625008378676, 1.0700017176671166, 8.783917777341656e-05, QSO: 1
DC21olj, 150.105503471659, 3.80665708669765, 2.4099507327338503, 4.975382710593433e-05, QSO: 4
DC21ovc, 149.573487073279, 2.02363685800833, 2.801728300265333, 5.740160083141002e-05, QSO: 2
DC21ovi, 148.612008567364, 1.60939691331632, 0.8285228783905326, 1.712315975369245e-05, GALAXY: 2
DC21oyc, 150.88519833401, 3.01716917923546, 1.6507279799279924, 0.00016293434469440653, GALAXY: 1
DC21pcn, 149.351538004096, 2.588563402529, 0.956262630361112, 0.00010801991587448099, QSO: 1
DC21pfr, 150.355460226923, 1.47231666762597, 2.605895062882037, 9.772884055997809e-05, QSO: 3
DC21pir, 151.469366430062, 2.39222373158136, 0.4458581718639209, 6.399794718190706e-05, GALAXY: 1
DC21pjq, 149.240126595502, 1.21945897207031, 2.3377083708338864, 7.026818535036277e-05, QSO: 3
DC21poa, 150.045237665692, 2.68849756382448, 1.4382170440289899, 0.000197429023525906, QSO: 1
DC21pra, 148.493844019876, 2.38131418786583, 1.04356588108023, 0.000136366914457188, QSO: 1
DC21pul, 150.230793717655, 2.57816921725152, 1.4022747404835298, 0.000117419853354067, QSO: 1
DC21put, 149.12673945137, 1.18269195773871, 2.776446843441242, 9.754207013496882e-05, QSO: 4
DC21qdh, 150.767387636858, 2.73904687379401, 2.2226152106022474, 4.342333723902307e-05, QSO: 5
DC21qil, 149.397918832467, 3.30524349105448, 1.6834903941975665, 0.0001142075417744761, QSO: 3
DC21qos, 150.862655446426, 3.43812131717902, 2.0757651017085355, 9.684815814143608e-05, QSO: 4
DC21qwc, 150.268521594035, 3.31749816536013, 1.2497161522969809, 0.00012081326643397328, QSO: 1
DC21qwg, 149.933919186037, 2.84378637953163, 1.9846387227136326, 0.00015212623387562656, QSO: 4
DC21qxb, 150.2618873091, 3.29648375746993, 0.243838125379363, 3.27717533437346e-05, GALAXY: 1
DC21qxv, 151.345983210589, 1.23027894849321, 1.3982885301350303, 0.000215283915833174, QSO: 1
DC21rcj, 150.274224534497, 3.0002884570141, 1.44054477722623, 9.1797815687823e-05, QSO: 1
DC21rcr, 150.028239771143, 3.76783742179564, 0.15075567172554857, 4.873351944851105e-06, QSO: 1
DC21re, 151.200278732509, 0.995054759311139, 1.4543207878303435, 8.949046871264712e-05, QSO: 1
DC21rih, 149.179478918355, 1.02888238066281, 0.883092509739061, 0.00010091625504413201, QSO: 1
DC21rlj, 149.504287270521, 0.874297795803008, 1.38774847396051, 0.00014508971843186702, QSO: 1
DC21rpq, 149.760640874461, 2.41989238118913, 1.10047107595462, 0.000278669624973497, QSO: 1
DC21rpw, 149.607430862835, 1.44129202865954, 3.156604046032405, 0.00012697359879156945, QSO: 4
DC21rvg, 149.652485034204, 1.41071822512208, 3.4710669678919474e-05, 1.3907584951726345e-05, STAR: 1
DC21rvk, 150.349905463418, 2.24608919278374, 0.894429163278742, 0.000147889979946408, QSO: 1
DC21san, 149.811053887368, 1.60974377009982, 2.421075216573346, 0.000290465495940439, QSO: 2
DC21sbf, 150.609694702317, 2.32308692260726, 1.2962113236049102, 0.00016600508539775903, QSO: 1
DC21sbj, 150.13776972372, 3.07285890539858, 1.7083536968493198, 0.00011391355482365577, QSO: 2
DC21sby, 149.879548173127, 3.22213411561815, 2.1083362784983355, 7.926902598481279e-05, QSO: 4
DC21sda, 148.887861329205, 1.73947834293922, 0.6784939082645636, 2.4991248393711848e-05, QSO: 1
DC21sek, 150.509263766004, 2.69938186598242, 0.7943514532359058, 5.4258674519201596e-05, GALAXY: 1
DC21sey, 151.620840132344, 1.60421538919325, 2.280349779003036, 0.0001259598470901514, QSO: 2
DC21syd, 150.104433400183, 2.6912388849809, 1.8783942758174899, 8.473754318846851e-05, QSO: 2
DC21syx, 150.103695252302, 2.66573043938603, 2.948271130105525, 4.6881215060887326e-05, QSO: 5
DC21thq, 150.105547222222, 2.1263027027172, 0.9611959162744101, 9.33125143865032e-05, GALAXY: 1
DC21tii, 150.042472722528, 2.6291616162701, 0.808387526665531, 4.0650072244573996e-05, GALAXY: 1
DC21tlp, 149.238525969437, 3.17241052632993, 1.3323878124240502, 0.000295156550072384, QSO: 1
DC21tlw, 149.27407766473, 1.50246794686312, 0.24464944523187698, 5.47530825770321e-06, GALAXY: 1
DC21tmp, 148.742719999852, 1.93805782463165, 0.7464033468138486, 1.7526302666534299e-06, GALAXY: 3
DC21tne, 148.741502913308, 1.92888986127205, 1.5515884988876598, 0.00023656514932795402, QSO: 1
DC21tpq, 149.897936769235, 2.0939046307893, 1.91495511721096, 0.000223175603566381, QSO: 1
DC21trb, 149.375891352052, 2.02615081659726, 0.9977615419259626, 5.5594751223078294e-05, GALAXY: 1
DC21ttg, 150.119300716622, 2.85351848936773, 0.765949248687838, 5.75214579398446e-05, GALAXY: 1
DC21ttx, 150.985167858151, 1.82498871390125, 0.158618258627069, 4.13966351063663e-05, GALAXY: 1
DC21tuh, 150.041514204709, 2.79491702098691, 2.3949191655417246, 9.374275343199839e-05, QSO: 3
DC21tzu, 150.718099397546, 1.55545875471998, 0.9373335111304313, 3.30091036913593e-05, QSO: 2
DC21ub, 151.273436148417, 2.21434157095903, 2.130580329081866, 7.267526746438035e-05, QSO: 3
DC21ubb, 150.971795996882, 2.48981888772739, 0.8576908205977283, 1.4483935699562276e-05, GALAXY: 2
DC21ubu, 150.917542967513, 2.02161255405365, 2.33024280956467, 0.00021071387238111254, QSO: 2
DC21ucs, 150.131732065947, 1.79938576728029, 1.6814930801862313, 3.6963643607484167e-05, QSO: 4
DC21uct, 150.384889137419, 1.02013720999281, 1.41466066231928, 0.000144981312257931, QSO: 1
DC21udz, 151.237662489958, 2.70669061278314, 1.3490595829986698, 0.00015255453534907597, QSO: 1
DC21uhc, 150.068427472994, 1.85136843464134, 1.13539858664135, 5.69149085921175e-05, GALAXY: 1
DC21uok, 149.457015755002, 1.16086843375516, 2.102353687912592, 7.107631138759687e-05, QSO: 3
DC21uve, 149.297216851238, 2.48970384762247, 0.37534389548799346, 1.7021303979727256e-05, GALAXY: 3
DC21vey, 149.562477272849, 1.4085362437032, 0.309164222139554, 3.31813625821719e-05, QSO: 1
DC21vge, 151.038419398774, 0.991502103141593, 1.8688191929884805, 8.369822533686009e-05, QSO: 3
DC21vgf, 150.123708344226, 3.08986302783786, 1.6433913255825443, 4.474238392042734e-05, QSO: 4
DC21vil, 150.073887096325, 3.09026016338952, 2.175384239270596, 5.1164125954570714e-05, QSO: 4
DC21vlt, 149.963371017028, 3.78375636652245, 1.42240885578942, 0.00046755059014302804, QSO: 1
DC21vqc, 150.352491113832, 3.10979063400564, 0.8293968920497438, 3.788080842925377e-05, GALAXY: 1
DC21vuv, 148.927748116772, 1.14812398323022, 3.868293684337751, 9.75023355197342e-05, QSO: 2
DC21vxc, 149.204827904481, 2.19125649546943, 0.282410998720678, 3.85188374003537e-05, QSO: 1
DC21wby, 150.279169768568, 1.76410346141431, 0.3457087475711129, 4.555094076027967e-06, GALAXY: 2
DC21wlm, 149.28740710036, 3.47952763361863, 0.350339526560603, 0.000104802961476194, GALAXY: 1
DC21wmq, 150.281966335266, 1.41088788631668, 1.6330630402299853, 5.253534607096951e-05, QSO: 2
DC21wpu, 150.21634276007, 1.98870205630845, 2.2298982381685954, 0.00014037084271419594, QSO: 4
DC21wto, 150.492764886622, 3.16445970582286, 0.5690327179554145, 5.380808267039782e-05, QSO: 1
DC21xmt, 149.771376264554, 2.25835019772479, 1.1145117389727321, 7.927545579044556e-05, QSO: 2
DC21xtu, 149.504008392951, 3.00722075291707, 2.2589588333759574, 5.184527865160115e-05, QSO: 6
DC21xuy, 150.378422678006, 3.17634972431545, 2.610157739281892, 0.00018470240470413554, QSO: 2
DC21xva, 150.837070938554, 2.4916673097782, 4.42088074428601, 5.84447802547469e-05, QSO: 1
DC21yai, 150.140793963488, 2.73190018590048, 1.32039812508423, 0.00023204761531496097, QSO: 1
DC21yn, 149.763941556631, 1.06982193479389, 0.5550327291594771, 3.909711100854418e-05, GALAXY: 2
DC21yor, 150.125311737039, 3.08250864674703, 1.236367648961394, 0.000153104360953449, QSO: 1
DC21ypd, 149.241376634449, 3.22443813923325, 2.5376236476186023, 0.0001288434928313433, QSO: 2
DC21yrc, 148.879386229778, 2.21796615432424, 0.9798031757305075, 0.0001087019524141419, QSO: 2
DC21yvh, 151.131376965544, 1.4981780348832, 2.034860613328718, 0.00013404106669240914, QSO: 3
DC21zhd, 149.464914785335, 3.68293470259991, 0.8613733315326729, 7.78313595522714e-05, QSO: 1
DC21zkr, 149.505068556369, 1.37114925797979, 0.44818114753597027, 1.2095685589493663e-05, QSO: 3
DC21zwr, 149.009505415776, 1.18225807185094, 0.673224320758672, 6.28575089035571e-05, QSO: 1
DC22earib, 150.567265096221, 2.50359676163112, 0.212926000179562, 5.105818078421059e-05, GALAXY: 1
DC22earjk, 150.568168686997, 3.22486459238481, 3.502675200482723, 0.00021805259076075885, QSO: 4
DC22earjn, 149.854818083304, 3.20195474701992, 1.6558667338175082, 0.00011042616265824526, QSO: 3
DC22earme, 149.745280669538, 3.548596771279, 1.3308920725456401, 0.00023918640051753603, QSO: 1
DC22earmo, 149.243458653026, 3.05097488571657, 0.2609304527348654, 1.1589975594381592e-05, GALAXY: 2
DC22earoy, 149.931608752351, 3.15364874013905, 1.661079911783226, 0.00023405369631798384, QSO: 1
DC22earrc, 150.272411616994, 2.9689401339901, 0.6547740710267889, 7.19597393590217e-05, QSO: 1
DC22earuo, 150.103520976109, 3.06054862302284, 1.24201324174388, 0.000237676351844219, QSO: 1
DC22easdc, 150.114062222831, 4.03138981049645, 2.63925479974447, 0.00024066720106838098, QSO: 1
DC22easkb, 150.240629898208, 3.37890863238322, 0.5453613145083485, 8.795739745213763e-05, GALAXY: 3
DC22easns, 150.300022406803, 2.70937073651764, 2.2324835443916835, 0.00018119232071252576, QSO: 1
DC22easqb, 148.943347171874, 3.11330690059875, 2.351330927534632, 0.00023734996274469368, QSO: 6
DC22eathc, 150.243458461386, 3.46655338163478, 0.1519266488642, 6.4738074959534605e-06, GALAXY: 1
DC22eatjg, 151.042366793739, 3.05043658665218, 1.26593333415443, 0.000198060625508923, QSO: 1
DC22eatmf, 149.044696895436, 2.0550298915019, 2.705385176208983, 0.00032018864248686916, QSO: 4
DC22eatpz, 148.977729017036, 1.88137935023615, 2.1099517345886007, 8.033297854520777e-05, QSO: 4
DC22eatte, 150.231680446702, 1.66520245461087, 0.9116296980378165, 4.2713035638030995e-05, GALAXY: 2
DC22eaueb, 149.218247262582, 2.5964511535356, 0.48094216814998775, 1.2272962136329079e-05, GALAXY: 2
DC22eautz, 149.271862444384, 2.29008150414359, 1.80621862989195, 0.000365189031197156, QSO: 1
DC22eauvd, 150.816642589913, 2.4374881850773, 2.0380408392001352, 0.0001818103664640278, QSO: 3
DC22eauwy, 150.536503146711, 0.960357602538359, 1.6903028681986583, 0.00017279879877135876, QSO: 2
DC22eavey, 150.195675176769, 2.98483828531162, 1.2591857074608253, 8.370536442047651e-05, QSO: 1
DC22eavhm, 149.097730418953, 1.98908431036504, 1.6454899621221937, 0.00022119366013753945, GALAXY: 1
DC22eavii, 148.99582469595, 1.60233394781117, 2.3101771473080026, 9.979447896527417e-05, QSO: 2
DC22eavkk, 148.962462286195, 1.80972289986264, 1.16696810252042, 7.35810473438668e-05, GALAXY: 1
DC22eavld, 149.481134896091, 1.23969149023337, 2.2486372090911444, 0.00031633577533567067, QSO: 2
DC22eavqw, 150.771149729735, 1.86567275986403, 1.4488261830023257, 4.3976887567004783e-05, QSO: 1
DC22eavrw, 151.441587521726, 1.37339826425394, 3.1518841505341877, 0.0001483335938405583, QSO: 1
DC22eavsq, 150.353069129803, 1.96076379270352, 1.1704558142909, 0.00030047791915815, QSO: 1
DC22eavss, 150.289317803079, 1.35633108710372, 1.5124403002398197, 0.00042185269758745597, QSO: 1
DC22eavto, 150.818148045086, 1.70661330512951, 2.076030824329987, 0.00019894815767586665, QSO: 3
DC22eawan, 150.383784152693, 0.883139291606977, 1.0672009348205924, 8.80017378729777e-05, QSO: 1
DC22eawcb, 150.254368268607, 3.87613361516782, 2.7732765242848716, 0.00022352441690972358, QSO: 2
DC22eawkf, 150.963927858645, 1.16914736919369, 0.174059318490981, 1.19028596930479e-05, GALAXY: 1
DC22eawla, 150.807390468574, 1.12797011060375, 1.2005066248189793, 9.717174187658987e-05, QSO: 1
DC22eawoc, 149.531321567351, 0.914824225699349, 1.2627615471098055, 6.0244284631753227e-05, QSO: 1
DC22eawql, 149.74582970222, 1.3927683103658, 1.16488966412419, 0.000124292881251278, QSO: 1
DC22eawss, 150.616324351855, 1.5598990493739, 2.0191266614948, 0.0005641617036055001, QSO: 1
DC22eaxdb, 150.909602821174, 0.936753554551633, 1.1625502120743003, 0.000253779795464349, QSO: 1
DC22eaxdg, 149.610683098749, 2.41080856623578, 2.21243944064955, 0.000363589600758996, QSO: 1
DC22eaxfs, 150.315513747558, 1.07114394573025, 1.9455416656570046, 0.00011657514226793116, QSO: 3
DC22eaxth, 151.595083002351, 1.37344078874972, 1.59978275701852, 0.00020098135897971597, QSO: 1
DC22eaziq, 149.943493794622, 3.61611730810676, 0.896300819938454, 4.6034127938090894e-05, GALAXY: 1
DC22ebbym, 148.685558103939, 2.25562119447237, 1.4848397927780175, 0.00014621846575857276, QSO: 2
DC22ebdmc, 150.750639541939, 0.981177797541354, 1.6924433232648248, 0.00010696081737392207, QSO: 2
DC22ebfus, 149.430145876718, 1.23101214744168, 0.8259169071192406, 5.8312534356319325e-05, GALAXY: 2
DC22ebgdj, 149.894482585868, 2.14856491753338, 0.093438527032855, 9.38700073811763e-06, GALAXY: 1
DC22ebing, 150.136729166596, 3.58296866778807, 1.723833569100147, 7.14515155982393e-05, QSO: 3
DC22eblcf, 150.531869590877, 2.18889817701695, 0.82891787974437, 8.948853642980938e-05, QSO: 1
DC22eblcm, 151.328271336326, 1.82057603219865, 4.001028601180815, 3.1644770175963e-05, QSO: 2
DC22ebmcx, 150.788373051799, 2.34397679441802, 1.961412095523134, 6.955083885681193e-05, QSO: 2
DC22ebrhm, 150.524508470319, 3.20055681675709, 1.5466857787602855, 7.663665565967343e-05, QSO: 1
DC22ecqcs, 148.956137954595, 1.68188474065059, 1.5401779428551243, 0.00022606460418205413, QSO: 1
DC22ecrnw, 150.988397105463, 1.69880385473597, 1.4403583845938042, 0.00013397847961845483, QSO: 1
DC22ecscs, 150.632543713514, 3.23892531592975, 1.09156078656728, 0.000198215370617372, QSO: 1
DC22edbcu, 150.320615562818, 1.63446724123531, 0.7456887025703346, 2.450323015075161e-05, QSO: 2
DC22efrda, 149.429030994325, 3.20917721641167, 1.7840956044148264, 0.00014189055116923586, QSO: 3
DC22efxwq, 149.506022673665, 1.80913102420408, 2.400470826246503, 0.00016029879762536923, QSO: 4
DC22egfkh, 150.113683634093, 3.21474857590625, 3.1320082180853133, 2.1705072886383665e-05, QSO: 5
DC22egihx, 150.661264546245, 1.66013707507436, 1.31879438207333, 0.000159618792019678, QSO: 1
DC22eginr, 150.0518328979, 1.6827519937237, 2.269832776478737, 9.004310711526285e-05, QSO: 2
DC22enftc, 150.05869329242, 2.47739445167457, 1.2575994941123514, 4.778438524103265e-05, QSO: 2
DC22engpz, 149.66013577743, 1.30693333985753, 0.9373405628597254, 1.0103492266055689e-05, QSO: 2, GALAXY: 2
DC22enjfp, 150.86378920234, 1.59738822121609, 1.17393122149514, 0.00023384448072269197, QSO: 1
DC22enklo, 150.861666720289, 1.31320000698908, 0.6488943540094056, 1.0677450162763936e-05, GALAXY: 2
DC22envrv, 151.004680365278, 1.88873863933672, 0.6808377590231532, 1.3375014640718349e-05, GALAXY: 2
DC22enxfu, 150.161766742252, 1.8779080601337, 1.4459960818368502, 0.000355147289290526, QSO: 1
DC22gtbtd, 149.909025156049, 3.7996215008534, 0.151861768758547, 4.75945467007712e-05, GALAXY: 1
DC22gtcsu, 149.20677538446, 0.960325586396267, 0.842661942015586, 0.00020609232191057202, QSO: 1
DC22gtdfz, 149.444076011484, 2.54836631589905, 0.9630878010205377, 1.9024893224577947e-05, GALAXY: 3
DC22gtdqm, 148.991385795825, 1.29553376691236, 0.4889194917559417, 5.9527117765663684e-05, QSO: 1
DC22gtdqx, 149.524397872645, 1.86637106082359, 0.6605259591483619, 8.033769467142478e-05, QSO: 1
DC22gtdsi, 150.459395141344, 1.30972680235041, 0.17192992983796404, 2.1542638512977004e-05, GALAXY: 1
DC22gtefu, 150.495639831927, 2.41255749913727, 1.3708485912826, 0.000226243477292127, QSO: 1
DC22gtjkf, 149.30129051879, 2.49094744655496, 0.9421972871275981, 3.44727682737307e-05, GALAXY: 1
DC22gtowb, 149.660589365651, 3.70405263366601, 0.197353652554172, 4.88812019856546e-05, GALAXY: 1
DC22gtpwt, 149.715603811335, 2.01649815133539, 2.6862602851667585, 0.00011712632999435585, QSO: 2
DC22gtqsr, 151.432848145232, 2.22204737791851, 1.703583760592114, 9.137619049671198e-05, QSO: 2
DC22gtqua, 150.707998762863, 2.29231151096706, 1.09701322247327, 9.35538014438741e-05, GALAXY: 1
DC22gttzi, 149.703592137431, 2.57809147256285, 1.544473467835272, 6.607876589270191e-05, QSO: 1
DC22gtwew, 150.365911463177, 1.82928914262296, 0.9696649705574379, 7.474678145148949e-05, GALAXY: 1, QSO: 1
DC22gtwiy, 151.068913680438, 2.6418002663168, 1.722338542618229, 0.00010065485188353435, QSO: 3
DC22gtxqt, 151.06301145997, 2.42821734103947, 2.214559446324388, 0.00012187762329481111, QSO: 4
DC22guctp, 150.933537830917, 1.28085153341726, 1.1804463301206702, 2.3339048759154e-05, GALAXY: 1
DC22guhrf, 150.378042236653, 3.09000785117787, 0.211373194683995, 4.87680297678687e-06, GALAXY: 1
DC22guiqk, 149.667997709323, 2.13533346173792, 0.33894373717676674, 1.2616138686867386e-05, GALAXY: 2
DC22gumgh, 151.458621472795, 2.21392143245794, 2.027405418038192, 0.0001230936407603835, QSO: 4
DC22guntn, 150.345902399608, 2.14751190090574, 1.25717811842501, 0.000193427807744068, QSO: 1
DC22guntw, 150.81815839875, 3.05632950935, 1.357264193127842, 0.00010488236679874837, QSO: 2
DC22guosd, 149.060601559304, 2.52441866066352, 1.2512805986136164, 0.00016356259169854603, QSO: 1
DC22guwnb, 149.78976695539, 2.32120727949984, 0.37744102584352396, 2.8082240572785634e-05, QSO: 2
DC22gvcqm, 150.699724966197, 2.65000118297534, 0.2618293739712557, 9.430343687876601e-06, GALAXY: 2
DC22gvkgc, 149.833782372953, 2.8133578786562, 0.12381283058584401, 8.4960712133414e-06, GALAXY: 1
DC22gvlsy, 149.986094177287, 2.0088995189216, 1.24231506349844, 5.04732241674334e-05, GALAXY: 1
DC22gvszm, 149.312750887403, 3.49600582992585, 0.302195950242059, 8.4882709848466e-05, GALAXY: 1
DC22gwmcc, 150.276585237539, 3.05274299505395, 0.6090567185637829, 2.1129647988671998e-05, QSO: 4
DC22gwqvp, 150.105200769668, 1.98113358332937, 0.37242202981161837, 7.2489565136495604e-06, QSO: 2
DC22hapgs, 150.332068558901, 1.0838306675232, 1.1090294644265248, 5.2260343060586704e-05, QSO: 1
DC22hazvo, 150.456627930584, 2.64813603991107, 2.049944855637204, 0.00013651001974085278, QSO: 4
DC22hebqy, 149.74856147384, 3.70166020329272, 0.8976628847177393, 2.1634369783711e-05, GALAXY: 2
DC22hihkl, 149.593459256371, 3.79909383450574, 1.4945831952252502, 0.00023260289412886203, QSO: 1
DC22hiozn, 150.386710333409, 1.96659344203398, 1.5369893995719701, 0.00024463516312665, QSO: 1
DC22hirqf, 149.178674472325, 1.32530033684512, 3.204837466194487, 0.0001345032277474861, QSO: 2
DC22hirtc, 149.206466357133, 1.93384141628681, 1.5404168622228538, 6.524999045804824e-05, GALAXY: 1
DC23jjjge, 149.870692937818, 2.4172766567962, 1.5270492830021, 0.0011900165747706, QSO: 1
DC23jjkcv, 148.985702258806, 2.12815031982247, 0.31339959766347697, 1.2865323465629954e-05, GALAXY: 2
DC23jjkug, 148.961469091775, 1.14720602218854, 1.3918407890696398, 0.000216329000661349, QSO: 1
DC23jjllf, 149.004503229758, 1.16121690688905, 2.3712055170376902, 0.00013799692256671862, QSO: 1
DC23jjmhv, 150.955746779567, 1.52402983691914, 0.9600469196294249, 0.000293768691037134, QSO: 1
DC23jjmjf, 151.40966968011, 2.29626795131977, 2.208865573070548, 0.0001799212057830402, QSO: 2
DC23jjmrb, 151.017937444519, 1.21014831023217, 2.0582867081699368, 0.00017260150145016965, QSO: 3
DC23jjmtc, 150.195919315517, 1.30041877931944, 1.2189983640938957, 8.365731362175331e-05, QSO: 4
DC23jjmva, 150.2857976764, 1.07127905676066, 1.21686040845197, 0.000211358918734991, QSO: 1
DC23jjnju, 149.631865444357, 3.80202781224095, 2.5071713019029844, 0.00022185294658829487, QSO: 2
DC23jjqsz, 151.080007349507, 1.11610611149287, 2.0798220541471943, 0.00016967170492913604, QSO: 4
DC23jjrsk, 149.644107513073, 2.8952448743288, 0.201289002828551, 1.31376634510328e-05, GALAXY: 1
DC23jjrzl, 149.565153329038, 3.77844215398796, 1.8012345179849687, 0.00014044652140179573, QSO: 3
DC23jjtvm, 148.640786374808, 1.8756669462961, 1.5927764176685895, 9.961145036358194e-05, GALAXY: 1
DC23jjxlv, 150.28503793828, 2.85407493767075, 0.10271377322428937, 1.2374285689361439e-05, GALAXY: 2
DC23jjyzr, 149.70625215658, 1.51987972722623, 1.9537172611054, 0.00032311069145668004, QSO: 1
DC23jkcnc, 150.746991836471, 3.50702725712626, 0.9635422230710085, 7.297316540374081e-05, GALAXY: 2
DC23jkpvb, 149.851949985518, 1.99841866939322, 1.2394133231235478, 4.357566667276462e-05, QSO: 1
DC23jmszp, 149.997597660425, 2.02701480637594, 0.760197847220852, 9.47800753159452e-06, GALAXY: 1
DC23jmtkq, 149.114289560681, 1.89986794943621, 1.1304066483322, 0.000174014763141941, QSO: 1
DC23jmzca, 150.446020420613, 2.04348503608641, 1.1709831979659728, 7.178301772060191e-05, QSO: 2
DC23jnbld, 149.57483283996, 3.53846878910393, 1.45123484246269, 0.00045164077368650603, QSO: 1
DC23jncwv, 151.036312636058, 2.59369901222723, 0.8881336151879704, 6.584369127836715e-05, QSO: 3
DC23jnevv, 150.742573187801, 1.98582637779574, 1.5981441379433001, 0.000169498078896823, QSO: 1
