# Melissa Graham, source_detection_summary.ipynb 
# UTC = Tue, 19 Apr 2022 20:15:59 +0000 
# 
# Columns 
#  0 field 
#  1 exposure calendar date 
#  2 filename base 
#  3 exposure identifier 
#  4 modified julian date 
#  5 filter 
#  6 mean limiting magnitude (over all subtractions) 
#  7 mean seeing (over all subtractions) 
#  8 mean sky background (over all subtractions) 
#  9 total number of objects 
# 10 total number of objects with R/B>0.6 
# 
COSMOS    210324   c4d_210324_001623_ori   1881 59297.01138309 i 23.253 0.987   21.011    898    120 
COSMOS    210324   c4d_210324_001901_ori     89 59297.01321666 g 23.053 0.985   10.487    868    125 
COSMOS    210324   c4d_210324_002030_ori     90 59297.01424392 r 23.426 0.855   13.976   2163    173 
COSMOS    210324   c4d_210324_002225_ori   1882 59297.01557265 i 23.286 0.976   20.353    960    143 
COSMOS    210324   c4d_210324_002505_ori     92 59297.01742222 g 22.774 1.253   10.422    807     91 
COSMOS    210324   c4d_210324_002633_ori     93 59297.01844260 r 23.288 0.984   13.878   2191    206 
COSMOS    210324   c4d_210324_002829_ori   1883 59297.01978561 i 23.401 0.901   20.158    724    125 
COSMOS    210324   c4d_210324_012417_ori     96 59297.05853137 g 23.167 0.915   10.100   1202    196 
COSMOS    210324   c4d_210324_012545_ori     97 59297.05955975 r 23.492 0.843   13.234   1760    190 
COSMOS    210324   c4d_210324_012741_ori   1884 59297.06089293 i 23.557 0.810   19.044    468    124 
COSMOS    210324   c4d_210324_013018_ori     99 59297.06271435 g 23.099 0.981    9.915    930    134 
COSMOS    210324   c4d_210324_013148_ori    100 59297.06375659 r 23.363 0.987   12.968   2514    187 
COSMOS    210324   c4d_210324_013343_ori   1885 59297.06509117 i 23.466 0.903   18.775    751    114 
COSMOS    210324   c4d_210324_013623_ori    102 59297.06693602 g 22.980 1.094    9.843   1028    109 
COSMOS    210324   c4d_210324_013752_ori    125 59297.06796415 r 23.425 0.946   12.717   2242    224 
COSMOS    210324   c4d_210324_013946_ori   1886 59297.06928423 i 23.416 0.938   18.298    835    160 
COSMOS    210324   c4d_210324_014224_ori    127 59297.07111855 g 22.770 1.318    9.968   1107    200 
COSMOS    210324   c4d_210324_014354_ori    128 59297.07215864 r 23.245 1.086   12.961   2247    245 
COSMOS    210324   c4d_210324_014550_ori   1887 59297.07349887 i 23.368 0.987   18.788    736    114 
COSMOS    210324   c4d_210324_014828_ori    130 59297.07533484 g 22.972 1.125    9.826    867    126 
COSMOS    210324   c4d_210324_014958_ori    131 59297.07637041 r 23.331 1.041   12.712   2673    183 
COSMOS    210324   c4d_210324_015154_ori   1888 59297.07771677 i 23.526 0.875   18.200    711    127 
COSMOS    210324   c4d_210324_030543_ori    134 59297.12897219 g 23.169 0.937    9.969   1126    113 
COSMOS    210324   c4d_210324_030711_ori    135 59297.12999837 r 23.462 0.833   14.165   1948    204 
COSMOS    210324   c4d_210324_030907_ori   1889 59297.13133627 i 23.478 0.776   22.037    510    115 
COSMOS    210324   c4d_210324_031146_ori    137 59297.13317747 g 23.100 0.937   10.558   1215    232 
COSMOS    210324   c4d_210324_031315_ori    138 59297.13420505 r 23.311 0.797   16.969   1530    153 
COSMOS    210324   c4d_210324_031511_ori   1890 59297.13554443 i 23.213 0.809   28.334    483     93 
COSMOS    210324   c4d_210324_031752_ori    140 59297.13740840 g 23.011 0.893   12.028    799    113 
COSMOS    210324   c4d_210324_031921_ori    141 59297.13843939 r 22.874 0.817   25.822   1721    124 
COSMOS    210324   c4d_210324_032115_ori   1891 59297.13976626 i 22.467 0.750   59.523    454    100 
COSMOS    210324   c4d_210324_032355_ori    143 59297.14160967 g 22.953 0.936   12.085    999    101 
COSMOS    210324   c4d_210324_032524_ori    144 59297.14264011 r 22.783 0.839   26.895   1551    152 
