                 main_id                  |        ra        |       dec        |otype_txt
"ACS-GC 20017306"                         |149.92399999999998|1.7278333333333333|"AGN"    
"ACS-GC 20017473"                         |149.9838333333333 |1.6858888888888888|"AGN"    
"ACS-GC 20017675"                         |150.012           |1.6521666666666666|"AGN"    
"ACS-GC 20017677"                         |149.98854166666663|1.651861111111111 |"AGN"    
"ACS-GC 20017725"                         |150.045875        |1.6446388888888888|"AGN"    
"ACS-GC 20017741"                         |150.04112499999997|1.6422222222222222|"AGN"    
"ACS-GC 20017786"                         |150.060375        |1.6326666666666667|"AGN"    
"ACS-GC 20017833"                         |150.05704166666666|1.6264722222222223|"AGN"    
"ACS-GC 20018177"                         |150.011875        |1.6512777777777776|"AGN"    
"ACS-GC 20018209"                         |149.99279166666668|1.6469444444444443|"AGN"    
"ACS-GC 20018274"                         |149.99366666666668|1.6327777777777779|"AGN"    
"ACS-GC 20018275"                         |149.99504166666668|1.6325            |"rG"     
"ACS-GC 20018352"                         |150.0319583333333 |1.6883055555555557|"AGN"    
"ACS-GC 20018387"                         |149.95047083333333|1.6828027777777776|"AGN"    
"ACS-GC 20018491"                         |149.91075         |1.6625555555555553|"AGN"    
"ACS-GC 20018552"                         |149.94790416666666|1.6478444444444442|"AGN"    
"ACS-GC 20018586"                         |149.97412083333333|1.6434888888888888|"AGN"    
"ACS-GC 20018613"                         |149.9765          |1.6374444444444443|"AGN"    
"ACS-GC 20018914"                         |149.95179166666665|1.666583333333333 |"AGN"    
"ACS-GC 20019068"                         |149.90004166666665|1.6405277777777778|"AGN"    
"ACS-GC 20019176"                         |149.86994999999996|1.7686416666666667|"AGN"    
"ACS-GC 20019268"                         |149.81833333333333|1.7511388888888888|"AGN"    
"ACS-GC 20019286"                         |149.84933333333333|1.7486388888888889|"AGN"    
"ACS-GC 20019307"                         |149.85836666666663|1.7456472222222221|"AGN"    
"ACS-GC 20019452"                         |149.89445833333332|1.714222222222222 |"AGN"    
"ACS-GC 20019457"                         |149.81208333333333|1.7126666666666668|"AGN"    
