            id             |       ra        |        dec        |otype_txt
"ESIS J003258.78-433038.81"|8.245            |-43.510555555555555|"AGN"    
"ESIS J003303.79-432848.33"|8.26575          |-43.480138888888895|"AGN"    
"ESIS J003304.36-434920.84"|8.267916666666666|-43.82222222222222 |"AGN"    
"ESIS J003305.90-432052.36"|8.274583333333334|-43.34777777777778 |"AGN"    
"ESIS J003310.06-434153.25"|8.292083333333334|-43.35138888888889 |"AGN"    
"ESIS J003312.38-431842.21"|8.301666666666666|-43.311388888888885|"AGN"    
"ESIS J003313.37-433051.31"|8.305666666666667|-43.51425000000001 |"AGN"    
"ESIS J003313.67-432120.81"|8.306958333333334|-43.35577777777778 |"AGN"    
"ESIS J003314.39-431728.16"|8.309833333333335|-43.29122222222222 |"AGN"    
"ESIS J003314.61-432300.34"|8.310875000000001|-43.38341666666667 |"AGN"    
"ESIS J003314.76-433154.57"|8.311666666666667|-43.53138888888889 |"AGN"    
"ESIS J003315.33-433301.74"|8.314166666666667|-43.55027777777777 |"AGN"    
"ESIS J003316.44-431000.53"|8.31855281561    |-43.1667883886     |"LIN"    
"ESIS J003316.82-432709.51"|8.320208333333333|-43.45319444444445 |"AGN"    
"ESIS J003318.31-433323.97"|8.326208         |-43.71697          |"QSO"    
"ESIS J003318.40-433818.82"|8.32675          |-43.63852777777777 |"AGN"    
"ESIS J003318.95-434110.04"|8.327541666666669|-43.68538888888889 |"AGN"    
"ESIS J003320.65-433716.86"|8.336166666666667|-43.62130555555556 |"AGN"    
"ESIS J003320.73-434030.26"|8.337166666666667|-43.196999999999996|"AGN"    
"ESIS J003320.94-433745.20"|8.337083333333334|-43.62916666666667 |"AGN"    
"ESIS J003321.18-433742.72"|8.338291666666668|-43.628527777777784|"AGN"    
"ESIS J003322.97-434434.10"|8.345833333333333|-43.7425           |"AGN"    
"ESIS J003323.92-432423.43"|8.349583333333333|-43.40647222222222 |"AGN"    
"ESIS J003325.45-432208.56"|8.356250000000001|-43.369166666666665|"AGN"    
"ESIS J003325.69-434826.23"|8.357065785990002|-43.80729226615    |"QSO"    
"ESIS J003326.12-432613.26"|8.35875          |-43.43694444444444 |"AGN"    
"ESIS J003328.64-431902.19"|8.369166666666667|-43.54194444444444 |"AGN"    
"ESIS J003328.73-433138.46"|8.369583333333335|-43.52722222222222 |"AGN"    
"ESIS J003329.94-433625.92"|8.374750000000002|-43.60719444444445 |"AGN"    
"ESIS J003330.42-431554.45"|8.376916666666666|-43.26541666666666 |"AGN"    
"ESIS J003330.61-435127.52"|8.3775           |-43.8575           |"AGN"    
"ESIS J003331.41-433032.96"|8.380666666666668|-43.50913888888889 |"AGN"    
"ESIS J003331.62-433313.25"|8.381666666666668|-43.55361111111111 |"AGN"    
"ESIS J003331.97-435051.22"|8.383208333333332|-43.84755555555556 |"AGN"    
"ESIS J003333.27-431303.85"|8.388625000000003|-43.8335           |"AGN"    
"ESIS J003333.62-434931.93"|8.390083333333335|-43.866194444444446|"AGN"    
"ESIS J003333.63-435158.29"|8.390083333333335|-43.825472222222224|"AGN"    
"ESIS J003334.58-434123.27"|8.39375          |-43.689722222222215|"AGN"    
"ESIS J003334.82-435158.63"|8.395041666666668|-43.866277777777775|"AGN"    
"ESIS J003336.04-433143.78"|8.400416666666667|-43.528888888888886|"AGN"    
"ESIS J003336.23-434033.00"|8.400833333333335|-43.67583333333333 |"AGN"    
"ESIS J003339.04-434412.65"|8.412500000000001|-43.736666666666665|"AGN"    
"ESIS J003344.97-434352.43"|8.4375           |-43.73111111111111 |"AGN"    
"ESIS J003345.38-433451.88"|8.439166666666665|-43.65861111111111 |"AGN"    
"ESIS J003346.28-431943.79"|8.44285486658    |-43.32883447190999 |"LIN"    
"ESIS J003346.33-431109.15"|8.442916666666667|-43.18583333333333 |"AGN"    
"ESIS J003347.43-433511.45"|8.447708333333335|-43.586444444444446|"AGN"    
"ESIS J003348.13-431218.39"|8.4505           |-43.20511111111111 |"AGN"    
"ESIS J003349.31-432307.28"|8.455833333333334|-43.38527777777778 |"AGN"    
"ESIS J003349.78-433326.53"|8.457416666666669|-43.557444444444435|"AGN"    
"ESIS J003349.95-433229.43"|8.458166666666667|-43.541500000000006|"AGN"    
"ESIS J003350.86-432108.65"|8.462083333333332|-43.352222222222224|"AGN"    
"ESIS J003350.92-432739.51"|8.462083333333332|-43.46083333333333 |"AGN"    
"ESIS J003351.95-432925.31"|8.466458333333334|-43.7055           |"AGN"    
"ESIS J003352.53-432452.77"|8.468708333333336|-43.41463888888889 |"AGN"    
"ESIS J003354.24-432215.11"|8.475958333333335|-43.37083333333334 |"AGN"    
"ESIS J003356.92-432446.45"|8.487166666666669|-43.412916666666675|"AGN"    
"ESIS J003357.31-433601.85"|8.488750000000001|-43.600500000000004|"QSO"    
"ESIS J003359.64-433628.19"|8.498375000000003|-43.60769444444444 |"AGN"    
"ESIS J003400.30-434403.10"|8.50124090505    |-43.7342308534     |"QSO"    
