# Melissa Graham, candidate_nightly_epochs.ipynb 
# UTC = Fri, 22 Sep 2023 00:03:07 +0000 
# 
# Columns 
#  0 field  
#  1 id -- candidate identifier 
#  2 timespan (days between first and last detection) 
#  3 timespan in g 
#  4 timespan in r 
#  5 timespan in i 
#  6 minimum magnitude (not necessarily the peak) 
#  7 minimum magnitude g 
#  8 minimum magnitude r 
#  9 minimum magnitude i 
# 10 amplitude (magnitudes between brightest and faintest detection) 
# 11 amplitude g 
# 12 amplitude r 
# 13 amplitude i 
# 14 number of non-lonely epochs (number of unique nights detected) 
# 15 number of non-lonely epochs in g 
# 16 number of non-lonely epochs in r 
# 17 number of non-lonely epochs in i 
# 
COSMOS   DC21basf         48.01   47.95   12.03    0.00 21.833 21.922 21.833  0.000  0.516  0.427  0.167  0.000   6   5   3   0 
COSMOS   DC21baw         398.06  398.05   54.02    0.00 20.725 20.761 20.725  0.000  1.110  1.074  0.809  0.000  23  19  15   0 
COSMOS   DC21baym        419.04  302.17  419.04    0.00 19.084 20.464 19.084  0.000  1.970  0.590  0.754  0.000   9   5   7   0 
COSMOS   DC21baz         797.02  796.92  407.04    0.00 21.481 21.481 21.952  0.000  1.336  1.215  0.865  0.000  25  21  18   0 
COSMOS   DC21bbao         46.03    0.00   46.03    0.00 20.931 21.081 20.931  0.000  0.632  0.000  0.632  0.000  12   1  12   0 
COSMOS   DC21bbc         742.02  742.02   71.94    0.00 19.586 19.586 19.824  0.000  1.322  1.225  1.085  0.000  29  27  16   0 
COSMOS   DC21bbfh        793.95  793.95   11.95    0.00 21.363 21.363 21.822  0.000  1.480  1.480  0.740  0.000  24  22   5   0 
COSMOS   DC21bbfs        691.21    0.00  691.21    0.00 20.957  0.000 20.957  0.000  1.044  0.000  1.044  0.000  14   0  14   0 
COSMOS   DC21bbgj         77.90   77.88   54.06    0.00 20.494 21.592 20.494  0.000  2.264  1.165  1.819  0.000  18  11  13   0 
COSMOS   DC21bbh          83.93    0.00   83.93    0.00 20.060  0.000 20.060  0.000  1.180  0.000  1.180  0.000  28   0  28   0 
COSMOS   DC21bbir        755.95    0.00  755.95    0.00 21.236  0.000 21.236  0.000  0.818  0.000  0.818  0.000  13   0  13   0 
COSMOS   DC21bbj         793.03  768.98  793.03    0.00 20.741 21.581 20.741  0.000  2.153  1.313  1.481  0.000  58  26  47   0 
COSMOS   DC21bbme         71.90    0.00   71.90    0.00 21.619  0.000 21.619  0.000  1.021  0.000  1.021  0.000   9   0   9   0 
COSMOS   DC21bbmk        793.96  793.96    0.00    0.00 20.914 20.914  0.000  0.000  1.177  1.177  0.000  0.000  18  18   0   0 
COSMOS   DC21bbms         53.97   35.88   51.06    0.00 21.530 22.747 21.530  0.000  1.493  0.276  1.021  0.000  11   5   7   0 
COSMOS   DC21bbn         782.07  782.07  691.23    0.00 18.836 19.524 18.836  0.000  2.340  1.652  0.926  0.000  37  34  24   0 
COSMOS   DC21bbnh        779.06  779.06    0.00    0.00 21.706 21.706  0.000  0.000  0.832  0.832  0.000  0.000  20  20   0   0 
COSMOS   DC21bbnr         80.96   78.96   56.98    0.00 21.854 22.017 21.854  0.000  1.090  0.785  1.090  0.000  12   9   6   0 
COSMOS   DC21bbqw         80.92    0.00   80.92    0.00 21.027  0.000 21.027 22.374  1.346  0.000  0.503  0.000  20   0  20   1 
COSMOS   DC21bbrt        308.21  308.21    8.99    0.00 21.540 21.689 21.540  0.000  1.106  0.957  0.749  0.000  18  16   3   0 
COSMOS   DC21bbrx         54.94    0.00   54.94    0.00 19.040 20.830 19.040  0.000  1.789  0.000  0.493  0.000  11   1  11   0 
COSMOS   DC21bbs          33.95   29.93   13.10    0.00 21.723 22.285 21.723  0.000  0.965  0.404  0.320  0.000   6   4   3   0 
COSMOS   DC21bbsz         41.97    0.00   41.97    0.00 21.498  0.000 21.498  0.000  1.056  0.000  1.056  0.000  10   0  10   0 
COSMOS   DC21bbt         422.04  422.04   54.98    0.00 18.251 19.590 18.251  0.000  2.484  1.144  1.193  0.000  28  28  10   0 
COSMOS   DC21bbvg        412.99    0.00  412.99    0.00 20.371 21.589 20.371  0.000  1.263  0.000  1.263  0.000  19   1  19   0 
COSMOS   DC21bbwi        724.11    0.00  724.11    0.00 22.355  0.000 22.355  0.000  0.655  0.000  0.655  0.000  24   0  24   0 
COSMOS   DC21bbxe        793.95  715.13  793.95    0.00 21.432 22.594 21.432  0.000  1.845  0.683  1.266  0.000  37  14  31   0 
COSMOS   DC21bby         658.21  425.04    0.00    0.00 17.118 19.962 17.118  0.000  4.366  1.522  0.000  0.000  10   9   1   0 
COSMOS   DC21bbyn        775.01  775.01  706.06    0.00 22.335 22.751 22.335  0.000  0.894  0.479  0.505  0.000  14  12   5   0 
COSMOS   DC21bbz          83.98   83.98    0.00    0.00 19.774 19.774  0.000  0.000  0.840  0.840  0.000  0.000  25  25   0   0 
COSMOS   DC21bbzg         71.91    0.00   71.91    0.00 22.076  0.000 22.076  0.000  0.740  0.000  0.740  0.000   7   0   7   0 
COSMOS   DC21bbzn        307.21  307.21    3.98    0.00 21.183 21.589 21.183  0.000  1.403  0.997  0.534  0.000  22  22   2   0 
COSMOS   DC21bcaf        793.95    0.00  793.95    0.00 22.008  0.000 22.008  0.000  0.868  0.000  0.868  0.000  31   0  31   0 
COSMOS   DC21bcak         47.94    0.00   41.90    0.00 21.546 22.504 21.546  0.000  0.957  0.000  0.603  0.000   8   1   7   0 
COSMOS   DC21bcbt        655.19  655.12   80.95    0.00 20.036 20.036 21.899  0.000  2.823  2.823  0.720  0.000  13  13   9   0 
COSMOS   DC21bcbx        419.03   12.02  419.03    0.00 19.474 21.851 19.474  0.000  2.661  0.283  0.346  0.000   8   2   8   0 
COSMOS   DC21bcbz         80.90   80.90    0.00    0.00 19.412 20.033 19.412  0.000  1.450  0.829  0.000  0.000  14  14   1   0 
COSMOS   DC21bccu        742.13   23.89  742.13    0.00 21.874 22.857 21.874  0.000  1.261  0.278  0.761  0.000   9   2   9   0 
COSMOS   DC21bccue       628.12    0.00  628.12    0.00 22.510  0.000 22.510  0.000  0.370  0.000  0.370  0.000   8   0   8   0 
COSMOS   DC21bccxa       716.04  496.71  716.02    0.00 21.317 21.832 21.317  0.000  1.271  0.756  0.926  0.000  18   9  14   0 
COSMOS   DC21bcdgo       789.95    0.00    0.00  789.95 21.754  0.000  0.000 21.754  0.599  0.000  0.000  0.599  22   0   0  22 
COSMOS   DC21bcdmc       715.03    0.00  715.03    0.00 21.964 23.183 21.964  0.000  1.218  0.000  0.730  0.000  16   1  15   0 
COSMOS   DC21bcdmd       772.95    3.06  701.14  760.92 18.366 20.056 18.366 19.155  2.402  0.712  0.665  0.726  28   2  15  18 
COSMOS   DC21bcdqp       123.69  116.75  123.69   54.92 22.195 22.371 22.287 22.195  0.838  0.467  0.745  0.496  23   9  17   9 
COSMOS   DC21bcdt         80.93    0.00   80.93    0.00 21.030  0.000 21.030  0.000  1.256  0.000  1.256  0.000  25   0  25   0 
COSMOS   DC21bcdxd       604.25  335.06  391.94    0.00 22.388 22.388 22.569  0.000  0.758  0.525  0.577  0.000  13   8   8   0 
COSMOS   DC21bcebb       438.85    0.00  432.82    0.00 21.891  0.000 21.891 22.545  0.953  0.000  0.953  0.000   7   0   6   1 
COSMOS   DC21bceda       141.74  141.73  141.74    0.00 21.759 21.759 21.914  0.000  0.794  0.524  0.640  0.000  26  25  24   0 
COSMOS   DC21bcefe       116.78  116.76    0.00    0.00 22.700 22.886 23.233 22.700  0.534  0.237  0.000  0.000   6   6   1   1 
COSMOS   DC21bcegh       691.06  631.30  418.97  458.71 22.153 22.244 22.721 22.153  1.104  0.850  0.537  0.767  29  17  16  18 
COSMOS   DC21bcegi       604.27  323.10  391.96  332.09 21.389 22.185 21.389 21.857  1.984  1.039  1.984  0.800  18   7  15  11 
