# Melissa Graham, PQLD_candidate_nightly_epochs.ipynb 
# UTC = Sun, 12 Nov 2023 20:14:05 +0000 
# 
# Columns 
#  0 field  
#  1 id -- candidate identifier 
#  2 timespan (days between first and last detection) 
#  3 timespan in g 
#  4 timespan in r 
#  5 timespan in i 
#  6 minimum magnitude (not necessarily the peak) 
#  7 minimum magnitude g 
#  8 minimum magnitude r 
#  9 minimum magnitude i 
# 10 amplitude (magnitudes between brightest and faintest detection) 
# 11 amplitude g 
# 12 amplitude r 
# 13 amplitude i 
# 
COSMOS   DC21bao         694.25  694.21   77.98   74.97 17.961 18.499 17.961 18.589  1.825  1.287  0.437  1.091 
COSMOS   DC21baob        655.21  649.21  655.21   66.99 16.583 16.583 18.157 18.597  4.983  4.140  1.156  2.969 
COSMOS   DC21bap         793.01  793.00  770.01   80.93 19.194 20.838 19.194 20.244  3.604  1.960  2.093  1.211 
COSMOS   DC21bapn        793.04   80.87  790.00  416.06 20.079 22.586 21.124 20.079  3.162  0.654  1.399  1.647 
COSMOS   DC21bapp        742.05   77.89  739.05   83.95 19.213 21.405 19.213 19.322  3.197  1.005  0.270  0.748 
COSMOS   DC21bapq        416.04  404.04   80.95   83.98 19.732 21.163 19.732 19.844  2.936  0.998  0.996  2.824 
COSMOS   DC21baq          83.97   83.95   83.94   44.95 19.435 20.881 19.435 19.658  2.599  1.153  0.910  1.271 
COSMOS   DC21bar         742.08  413.05  742.07   42.04 19.454 20.735 19.454 20.148  2.944  1.664  1.019  1.112 
COSMOS   DC21bart        794.00  766.01  779.08  793.95 20.604 21.703 20.608 20.604  2.605  1.507  1.744  1.328 
COSMOS   DC21bas         658.19   59.93  658.19   83.89 20.762 23.021 20.762 20.811  2.341  0.082  1.321  1.163 
COSMOS   DC21basa         83.97   71.87   80.93   83.97 20.314 22.170 20.683 20.314  2.513  0.657  0.997  0.980 
COSMOS   DC21basr        779.02  778.98  395.05    0.00 19.632 20.181 19.632  0.000  1.301  0.751  0.740  0.000 
COSMOS   DC21bata        786.98  382.94  786.98  655.16 19.737 22.214 21.156 19.737  3.514  1.037  1.361  2.009 
COSMOS   DC21baue        655.22  655.13  302.29    0.00 19.877 19.877 20.623  0.000  2.201  2.201  0.343  0.000 
COSMOS   DC21bauj        779.06  738.98  779.06  747.97 18.188 20.276 18.188 19.955  4.468  1.853  4.468  2.517 
COSMOS   DC21baut        739.08  736.96   74.98   80.94 20.082 20.553 20.082 20.327  2.995  2.524  2.101  2.134 
COSMOS   DC21bauz        739.04  685.11  739.04   71.92 20.479 20.728 20.479 20.696  1.800  1.302  1.800  1.317 
COSMOS   DC21bavj        412.98    0.00  412.98   77.86 20.084 23.095 21.374 20.084  3.011  0.000  1.150  0.843 
COSMOS   DC21bavw         83.98   80.95   65.91   83.98 19.257 20.923 19.724 19.257  2.868  1.201  1.468  0.993 
COSMOS   DC21bavx        739.00    0.00  739.00  380.01 20.732  0.000 20.732 21.557  2.043  0.000  1.784  1.218 
COSMOS   DC21baw         688.17  688.17   83.95   59.88 20.508 20.823 20.508 20.768  1.458  1.012  1.316  1.198 
COSMOS   DC21bawf        787.01  739.02  786.97  655.22 19.747 20.441 19.911 19.747  2.371  1.283  1.294  2.371 
COSMOS   DC21bawj        786.98  730.04  780.98  771.93 20.556 21.710 20.808 20.556  2.588  1.211  1.883  2.588 
COSMOS   DC21baxo        655.22  413.04  655.22   74.88 16.414 18.817 16.414 19.557  5.561  1.741  3.814  2.418 
COSMOS   DC21baxw        713.09  713.09  655.15   80.92 18.872 19.534 18.872 20.761  3.424  2.763  3.197  0.913 
COSMOS   DC21bayu        782.05  763.99  779.06  658.20 19.437 21.066 19.437 20.861  2.943  0.805  2.789  1.519 
COSMOS   DC21bayx        413.02   74.93  412.96   59.85 19.988 21.536 19.988 21.066  2.834  1.286  1.534  0.821 
COSMOS   DC21bazd        793.00  748.00  789.98   83.95 20.734 22.248 20.734 21.463  2.364  0.851  1.540  1.316 
COSMOS   DC21bazg        796.91  739.06  793.93   80.86 19.572 19.572 19.653 20.919  2.944  2.483  2.863  1.454 
COSMOS   DC21bba         421.99  421.93  421.99   62.93 18.485 20.756 18.485 19.918  4.200  1.928  2.487  1.727 
COSMOS   DC21bbao        793.97  793.91  709.10    0.00 20.872 21.081 20.872 22.128  2.067  1.858  1.950  0.000 
COSMOS   DC21bbb         742.05   77.94  742.05   74.93 18.922 21.889 18.922 20.238  3.369  0.401  0.696  1.680 
COSMOS   DC21bbc         796.99  742.03  796.97  721.14 19.586 19.586 20.060 21.266  3.399  3.399  2.267  1.422 
COSMOS   DC21bbcr         83.93   80.97    0.00   80.91 19.229 21.165  0.000 19.229  3.332  1.395  0.000  0.662 
COSMOS   DC21bbd         742.04  424.99  742.01   50.96 19.333 19.531 19.333 20.692  2.874  2.200  0.818  1.515 
COSMOS   DC21bbe         782.03  782.01  742.05  713.04 19.728 20.463 19.728 20.900  2.881  0.727  1.303  1.709 
COSMOS   DC21bbf         750.04  742.01  742.06  747.01 19.047 20.254 19.047 20.546  3.687  2.116  1.927  2.188 
COSMOS   DC21bbfh        797.00  793.95  789.94  769.03 20.824 21.679 20.847 20.824  1.867  1.012  1.676  1.328 
COSMOS   DC21bbgb        769.03  750.97  703.04   74.95 20.821 21.754 20.977 20.821  2.170  1.238  1.512  0.657 
COSMOS   DC21bbhd        727.07  724.16   77.85   71.90 20.498 20.498 20.620 20.895  2.380  2.380  1.986  1.241 
COSMOS   DC21bbi         770.00   77.94  770.00   80.91 18.801 20.527 18.801 20.397  3.610  1.120  1.168  2.014 
COSMOS   DC21bbj         793.03  786.98  793.03    0.00 20.647 21.262 20.741 20.647  2.693  2.078  1.672  0.000 
COSMOS   DC21bbja        716.09   65.90  694.21  716.09 20.301 22.363 20.695 20.301  2.974  0.912  2.064  2.093 
COSMOS   DC21bbjp        790.03  394.97  790.03    0.00 20.302 20.615 20.302 21.930  1.646  0.425  1.646  0.000 
COSMOS   DC21bbk         422.07   83.98  421.98   74.97 18.868 18.868 18.939 19.582  1.700  1.394  0.733  0.986 
COSMOS   DC21bbl         751.07  421.98  679.20  751.04 20.079 20.746 20.079 20.805  2.816  1.248  2.767  2.090 
COSMOS   DC21bbm         796.92  682.16  796.92   62.91 20.259 22.395 20.259 21.175  3.294  1.158  1.855  1.320 
COSMOS   DC21bbmf        655.21   68.97  643.21   78.99 16.595 19.135 16.595 19.737  6.015  3.475  3.142  2.674 
COSMOS   DC21bbn         782.07  782.04  742.04  716.08 18.775 19.872 18.775 19.533  3.456  1.304  0.961  2.698 
COSMOS   DC21bbo         733.13   56.89  733.13    0.00 21.089 21.945 21.089  0.000  2.023  1.167  1.101  0.000 
COSMOS   DC21bbpv        794.01  794.01   78.94   62.95 18.934 19.893 18.934 20.118  3.443  2.484  2.984  1.622 
COSMOS   DC21bbq         658.16   74.88  658.16   60.90 18.325 19.173 18.325 19.123  3.119  2.272  1.086  2.244 
COSMOS   DC21bbr         796.92  781.95  416.03  789.92 21.173 22.061 21.301 21.173  1.847  0.959  0.946  0.943 
COSMOS   DC21bbrd        655.25  655.25   38.90   62.93 18.084 18.084 18.881 18.705  3.011  1.996  2.214  1.396 
COSMOS   DC21bbrf        787.02    0.00  787.02   68.92 20.989  0.000 20.989 21.557  2.402  0.000  2.402  0.565 
COSMOS   DC21bbrt        793.97  308.21  793.97   42.92 20.993 21.689 20.993 22.194  1.654  0.957  1.058  0.260 
COSMOS   DC21bbs         789.98   50.95  789.98   83.93 20.706 22.285 20.987 20.706  2.662  1.084  1.022  1.694 
COSMOS   DC21bbsu        789.98   56.96  789.98    0.00 21.251 22.546 21.251  0.000  1.842  0.547  1.682  0.000 
COSMOS   DC21bbsy        793.96   80.92  793.96  745.09 21.398 21.804 21.398 22.270  1.638  1.232  1.287  0.443 
COSMOS   DC21bbt         742.07  742.05  425.00   83.97 18.251 19.573 18.251 19.803  2.854  1.158  1.382  1.301 
COSMOS   DC21bbv         742.08  742.08  688.19   54.10 18.150 20.032 18.150 19.447  2.997  1.114  0.975  1.104 
COSMOS   DC21bbvg        697.10   77.91  697.09   45.01 20.237 21.338 20.237 22.128  2.864  0.992  2.864  0.585 
COSMOS   DC21bbwe        767.00   74.91  767.00    0.00 19.699 20.915 19.880 19.699  2.452  1.010  2.270  0.000 
COSMOS   DC21bbwi        793.93    0.00  793.93    0.00 22.355  0.000 22.355  0.000  0.700  0.000  0.700  0.000 
COSMOS   DC21bbxn        793.93  781.97  395.04   59.97 20.721 21.375 20.721 21.188  3.138  1.312  1.044  2.671 
COSMOS   DC21bbxv        742.05   65.89  655.14  740.05 19.088 22.799 19.088 20.524  3.995  0.285  3.364  1.631 
COSMOS   DC21bbxz        694.16  691.20  610.24  658.14 18.625 20.942 19.851 18.625  3.618  1.300  1.731  1.038 
COSMOS   DC21bby         742.08  742.05  658.19   27.89 17.118 19.912 17.118 18.542  4.366  1.573  3.250  0.601 
COSMOS   DC21bbyv        780.95  748.01  780.95    2.99 20.553 21.637 20.553 22.356  2.519  1.435  2.042  0.499 
COSMOS   DC21bbz         766.05   83.95  761.09  419.04 19.220 19.736 19.220 20.196  2.968  1.153  2.968  1.942 
COSMOS   DC21bbzn        786.94  307.21  778.97  785.02 19.124 21.693 19.124 20.681  3.443  0.874  3.327  1.756 
COSMOS   DC21bbzy        793.90  793.90  789.92    0.00 19.807 19.807 20.326  0.000  3.367  2.025  2.848  0.000 
COSMOS   DC21bc           83.98   83.93   83.91   59.99 17.967 18.568 17.967 20.212  3.835  1.631  0.738  1.589 
COSMOS   DC21bca         790.02   83.90  790.02   80.91 16.299 22.383 21.073 16.299  6.485  0.401  1.563  5.818 
COSMOS   DC21bcai        718.09  718.09   80.90    0.00 21.710 21.710 21.949  0.000  0.627  0.590  0.388  0.000 
COSMOS   DC21bcau        716.02  713.05  713.10  716.00 20.366 21.082 20.366 20.483  2.486  1.771  1.527  1.808 
COSMOS   DC21bcb         790.00  742.02  790.00   80.87 20.090 20.090 20.293 21.099  2.171  1.416  1.181  1.162 
COSMOS   DC21bcbe        748.03    0.00   77.89  696.99 20.960  0.000 20.960 21.769  1.786  0.000  0.705  0.977 
COSMOS   DC21bcbk        419.04    0.00  419.04   54.95 19.573  0.000 19.573 20.340  2.380  0.000  0.834  1.614 
COSMOS   DC21bcbm        793.96  778.92  789.97  736.08 21.196 21.940 21.196 21.339  2.250  1.506  2.000  1.628 
COSMOS   DC21bcbt        721.10  721.05  673.18    0.00 20.036 20.036 21.841  0.000  2.823  2.823  0.988  0.000 
COSMOS   DC21bcbw        789.95   65.89  789.95    0.00 21.971 22.923 21.971  0.000  1.342  0.390  0.948  0.000 
COSMOS   DC21bcbz        767.00  766.98  712.06    0.00 19.412 20.033 19.412  0.000  2.289  1.667  1.184  0.000 
COSMOS   DC21bcc         742.02   80.97  742.02   71.91 19.700 19.836 19.700 21.514  3.728  3.591  2.333  0.978 
COSMOS   DC21bccn        792.92  789.91  781.02  397.98 20.713 21.618 20.749 20.713  1.953  1.048  0.722  1.415 
COSMOS   DC21bccz        730.09   77.86   80.92    0.00 19.882 22.145 20.920 19.882  3.198  0.935  0.601  0.000 
COSMOS   DC21bcd         419.08  419.03   83.98  403.98 18.733 18.733 18.798 19.138  3.551  1.991  1.031  3.146 
COSMOS   DC21bcdan       769.96    0.00  746.01    0.00 20.727 23.448 21.417 20.727  2.721  0.000  1.537  0.000 
COSMOS   DC21bcdf        780.94  427.96  780.94    5.93 21.373 22.242 21.373 22.321  1.617  0.584  1.617  0.015 
COSMOS   DC21bcdgo       789.95    0.00  598.28  789.95 21.571  0.000 22.754 21.571  1.240  0.000  0.057  0.782 
