# Melissa Graham, create_candidate_coords_list.ipynb 
# UTC = Tue, 24 Oct 2023 23:24:33 +0000 
# 
# Columns 
#  0 id -- candidate identifier 
#  1 Right Ascension [decimal degrees] 
#  2 Declination [decimal degrees] 
# 
DC21baaa               150.32139125345901     3.01570178955706 
DC21baab               149.07706906295300     2.66553008815776 
DC21baae               149.74513720482000     1.77147526500441 
DC21baam               150.29493033678301     2.96190581444695 
DC21baar               150.06290609878300     2.88905739998184 
DC21babg               150.25440534002001     3.06741649869106 
DC21babk               150.23429085820001     2.97251636780826 
DC21babp               150.21320638932599     3.07726843304818 
DC21babt               150.16992742856300     3.04256568546612 
DC21baci               149.81080018736401     1.16558859175843 
DC21bacl               149.74908254614601     1.16242391112377 
DC21bacr               150.21770393554300     2.56522026320103 
DC21bacv               149.82453188272800     1.27577575833310 
DC21bacw               149.82229480611201     1.28216493990796 
DC21bacx               149.81588923859201     1.33085861192545 
DC21bacz               149.81014894336701     1.30754823782242 
DC21bada               149.80983068173100     1.27099777280552 
DC21badb               149.75786692850701     1.27388937471764 
DC21bade               149.73697179986399     1.28379004885771 
DC21bads               149.92901737633500     1.65750284017383 
DC21badz               149.21249842498000     2.84589096679802 
DC21bae                150.10527242334101     1.98096428807332 
DC21baec               149.20781427278800     2.81938317993862 
DC21baej               149.12932059977601     2.85613013391006 
DC21baet               149.09423549425500     2.78343766639583 
DC21bafn               149.37186424075401     1.21178936458315 
DC21bafq               149.83304964032399     1.01627313078704 
DC21bafu               149.83179648843600     2.43956695090152 
DC21bajg               151.34553613631800     2.08666738507608 
DC21bamg               148.43841766920701     1.71428945056693 
DC21banc               148.85609829974700     1.01731646325717 
DC21baou               148.53077336037100     1.93123233938415 
DC21bap                149.86777416230100     1.66044046312417 
DC21bapn               149.00537825928700     2.22394447772111 
DC21baqp               150.92843393557899     1.72630450278692 
DC21basf               150.64923621097299     1.26307967059647 
DC21baw                151.28610816450399     2.47195433725306 
DC21baym               151.57719096960801     1.59092587705949 
DC21baz                149.18337533257301     2.53342575081367 
DC21bbao               149.09407524432800     3.16881036427567 
DC21bbc                150.08751897871699     2.09703440949833 
DC21bbfh               148.90805398806700     2.26049401598972 
DC21bbfs               150.43484070438100     3.70424687579587 
DC21bbgj               149.84411539160800     3.39390272703932 
DC21bbh                148.81846316289199     1.01567353030443 
DC21bbir               150.00867826255600     3.08044238089006 
DC21bbj                149.82392343643500     2.52306300904772 
DC21bbme               150.37298328464601     3.30199744572175 
DC21bbmk               149.01977485867999     2.72324007604082 
DC21bbms               149.74359136589700     2.90688748910104 
DC21bbn                149.37924214236801     1.93031649874611 
DC21bbnh               151.73015269519200     1.62006733155009 
DC21bbnr               149.74222529847501     2.91280455379235 
DC21bbqw               148.78341724611599     1.01929956996982 
DC21bbrt               148.97340517781100     2.28214392423547 
DC21bbrx               149.64240106364500     2.25337317812872 
DC21bbs                148.93299873082401     2.34612675018536 
DC21bbsz               149.17468324209199     1.92535325224611 
DC21bbt                151.10647026911701     2.38029222590548 
DC21bbvg               149.47405613131701     1.23509933898379 
DC21bbwi               149.98815530283500     1.82304189981044 
DC21bbxe               149.98741354006100     1.83205121855609 
DC21bby                150.08668654775900     1.92270248375256 
DC21bbyn               150.74324910843399     1.83128750675236 
DC21bbz                150.70258271367200     2.43256883678791 
DC21bbzg               151.36036423653701     2.00558497820904 
DC21bbzn               151.00487977348601     1.93042043414841 
DC21bcaf               148.46741025129199     1.51390556088417 
DC21bcak               151.35404525777801     1.92233319042092 
DC21bcbt               150.65117909021001     1.33193139777627 
DC21bcbx               149.49181060385800     1.75828524601670 
DC21bcbz               150.08807393504100     3.25317035063830 
DC21bccu               149.72107316523301     1.59405428450282 
DC21bccue              149.19445941192100     3.07999055953763 
DC21bccxa              149.83637098309700     3.18831495341807 
DC21bcdgo              150.23925652939201     2.41642141370921 
DC21bcdmc              150.64039256522699     2.83611735764204 
DC21bcdmd              150.64482877583399     2.84316945592466 
DC21bcdqp              149.96775017010901     3.85619975692172 
DC21bcdt               150.42400058803801     0.84470964268763 
DC21bcdxd              148.33391721868199     1.86239423074900 
DC21bcebb              149.98631399009500     2.41541179883389 
DC21bceda              148.79059932364399     2.49674097294956 
DC21bcefe              150.65969126643199     3.14610189286354 
DC21bcegh              149.39586601823200     3.72707430328768 
DC21bcegi              150.62809613622099     3.18692249181339 
DC21bcehy              149.38775022568200     3.68424376186869 
DC21bcezb              149.80014690196700     1.83275455021296 
DC21bcf                149.74182874644899     1.00667962667574 
DC21bcfn               151.39062011255001     2.11258432030239 
DC21bcfqe              148.55973714483500     2.10753583865113 
DC21bcgcv              150.38914385522401     0.85523733335930 
DC21bcgyw              151.32708529374599     1.10317003079972 
DC21bchpq              150.54937684751999     3.52822713118284 
DC21bciai              149.81050214044001     3.35819969864331 
DC21bcie               150.21065917418099     0.94940616359048 
DC21bcikb              149.48185677202099     2.52526356950201 
DC21bciym              149.69869055058399     2.16688744659591 
DC21bcizy              149.24056735756400     2.68430745941421 
DC21bcjcq              149.48045243866201     1.72919839108623 
DC21bcji               151.62533560086601     1.72078877711494 
DC21bcjo               149.04173608718000     3.19043416283688 
DC21bcjux              150.02583013588199     3.67221604002880 
DC21bcjx               151.36463446034500     1.00685994793238 
DC21bck                148.41279993047601     1.64145533572910 
DC21bckd               149.55048598963899     1.14128711160518 
DC21bcko               150.18874677882900     1.06224447503340 
DC21bckq               149.76149019072699     2.31841578870274 
DC21bcky               150.96385076833101     2.96709387448285 
DC21bclsg              151.22994315481500     2.70467234514818 
