            main_id             |        ra        |        dec        |otype_txt
"SWIRE J003432.46-431939.2"     |8.635416666666666 |-43.3275           |"AGN"    
"SWIRE J003435.75-434632.0"     |8.649166666666666 |-43.775277777777774|"AGN"    
"SWIRE J003436.77-433845.6"     |8.653333333333334 |-43.645833333333336|"AGN"    
"SWIRE J003441.73-441327.8"     |8.673874999999999 |-44.22438888888889 |"AGN"    
"SWIRE J003442.95-431727.6"     |8.678958333333332 |-43.29097222222222 |"AGN"    
"SWIRE J003452.05-431928.3"     |8.717083333333333 |-43.324444444444445|"AGN"    
"SWIRE J003452.22-434614.0"     |8.717916666666667 |-43.77027777777778 |"AGN"    
"SWIRE J003453.39-431802.1"     |8.722499999999998 |-43.30083333333333 |"AGN"    
"SWIRE J003453.74-431330.3"     |8.723916666666666 |-43.22508333333334 |"AGN"    
"SWIRE J003502.52-433419.4"     |8.760416666666668 |-43.57222222222222 |"QSO"    
"SWIRE J003503.98-434208.9"     |8.766250000000001 |-43.7025           |"AGN"    
"SWIRE J003508.14-430812.8"     |8.78375           |-43.136944444444445|"AGN"    
"SWIRE J003509.66-433917.5"     |8.79              |-43.65472222222222 |"AGN"    
"SWIRE J003520.39-433243.2"     |8.834999999999999 |-43.54527777777778 |"QSO"    
"SWIRE J003520.74-432225.5"     |8.836416666666667 |-43.37375          |"AGN"    
"SWIRE J003523.95-431637.7"     |8.850000000000001 |-43.27722222222222 |"AGN"    
"SWIRE J003533.78-432135.6"     |8.890833333333333 |-43.359722222222224|"AGN"    
"SWIRE J003536.82-433614.9"     |8.903333333333334 |-43.60416666666667 |"AGN"    
"SWIRE J003541.48-432101.6"     |8.922916666666667 |-43.35027777777778 |"AGN"    
"SWIRE J003554.19-433418.6"     |8.975416666666668 |-43.57166666666667 |"AGN"    
"SWIRE J003556.44-431012.6"     |8.985             |-43.169999999999995|"AGN"    
"SWIRE J003603.65-433152.5"     |9.015             |-43.53111111111111 |"Sy2"    
"SWIRE J003604.11-431752.5"     |9.017083333333332 |-43.297777777777775|"AGN"    
"SWIRE J003611.89-433921.6"     |9.049583333333333 |-43.655833333333334|"AGN"    
"SWIRE J003614.28-431940.4"     |9.059583333333334 |-43.32777777777778 |"AGN"    
"SWIRE J003622.09-431903.1"     |9.092083333333331 |-43.31722222222223 |"AGN"    
"SWIRE J003622.93-431149.5"     |9.095416666666665 |-43.19694444444444 |"AGN"    
"SWIRE J003624.22-431731.9"     |9.100833333333334 |-43.29194444444444 |"AGN"    
"SWIRE J003630.37-433710.4"     |9.126666666666665 |-43.61944444444445 |"AGN"    
"SWIRE J003631.10-431344.7"     |9.129583333333333 |-43.22916666666667 |"AGN"    
"SWIRE J003647.13-431802.5"     |9.19625           |-43.300555555555555|"AGN"    
"SWIRE J003648.97-431917.4"     |9.204166666666666 |-43.32138888888889 |"AGN"    
"SWIRE J003650.06-432118.3"     |9.208749999999998 |-43.355000000000004|"AGN"    
"SWIRE J003654.91-431822.7"     |9.22875           |-43.30638888888888 |"AGN"    
"SWIRE J003700.22-441032.8"     |9.250916666666667 |-44.175777777777775|"AGN"    
"SWIRE J003710.85-444048.1"     |9.295208333333333 |-44.68002777777778 |"AGN"    
"SWIRE J003952.18-441355.4"     |9.967416666666667 |-44.232055555555554|"AGN"    
"XMMES1  57"                    |8.309208333333334 |-43.514583333333334|"AGN"    
"XMMES1  77"                    |8.329583333333334 |-43.61972222222222 |"AGN"    
"XMMES1 144"                    |8.442083333333333 |-43.67055555555555 |"AGN"    
"XMMES1 177"                    |8.513333333333334 |-43.35527777777778 |"AGN"    
"XMMES1 272"                    |8.768333333333333 |-43.269444444444446|"AGN"    
"XMMES1 318"                    |8.864833333333333 |-43.64325          |"AGN"    
"XMMES1 328"                    |8.888166666666667 |-43.306527777777774|"AGN"    
"XMMES1 333"                    |8.89625           |-43.147777777777776|"AGN"    
"XMMES1 339"                    |8.912500000000001 |-43.731388888888894|"AGN"    
