       id        |        ra        |       dec        |otype_txt
"ACS-GC 20027109"|150.77115227697   |1.8656659426299997|"AGN"    
"ACS-GC 20027392"|150.717125        |1.9301666666666666|"AGN"    
"ACS-GC 20027456"|150.69147         |1.91634           |"AGN"    
"ACS-GC 20027478"|150.665625        |1.9090277777777778|"AGN"    
"ACS-GC 20027848"|150.69483         |1.88692           |"AGN"    
"ACS-GC 20027978"|150.58551         |1.93858           |"AGN"    
"ACS-GC 20028010"|150.60708         |1.93512           |"AGN"    
"ACS-GC 20028069"|150.58122190679   |1.9269476760499997|"QSO"    
"ACS-GC 20028190"|150.56399         |1.90145           |"AGN"    
"ACS-GC 20028302"|150.63270833333334|1.8784722222222223|"AGN"    
"ACS-GC 20028861"|150.66670833333333|1.8726666666666667|"AGN"    
"ACS-GC 20029334"|150.64304750819   |1.83644051163     |"QSO"    
"ACS-GC 20029336"|150.56822         |1.8356400000000002|"AGN"    
"ACS-GC 20029452"|150.63729166666664|1.80525           |"AGN"    
"ACS-GC 20029463"|150.62514635791   |1.8028751839099995|"QSO"    
"ACS-GC 20029481"|150.56979166666667|1.7974999999999999|"AGN"    
"ACS-GC 20029829"|150.63095833333333|1.8593333333333335|"AGN"    
"ACS-GC 20029957"|150.53944         |1.92362           |"AGN"    
"ACS-GC 20030026"|150.49131666666668|1.9102805555555555|"AGN"    
"ACS-GC 20030168"|150.521075        |1.8803222222222222|"AGN"    
"ACS-GC 20030301"|150.5345          |1.9525277777777776|"AGN"    
"ACS-GC 20030674"|150.4675916666667 |1.9357388888888887|"QSO"    
"ACS-GC 20030680"|150.4310125       |1.9352361111111112|"QSO"    
"ACS-GC 20030826"|150.4009625       |1.9119499999999998|"QSO"    
"ACS-GC 20030848"|150.4738          |1.9075916666666666|"AGN"    
"ACS-GC 20031003"|150.44703750000002|1.8828555555555557|"AGN"    
"ACS-GC 20031514"|150.4206523578    |1.9452889431600002|"QSO"    
"ACS-GC 20031594"|150.53671250000002|1.8495638888888892|"AGN"    
"ACS-GC 20031617"|150.53933333333333|1.8733250000000004|"AGN"    
"ACS-GC 20031673"|150.50924583333332|1.8364833333333337|"AGN"    
"ACS-GC 20031816"|150.48992         |1.868064          |"AGN"    
"ACS-GC 20031846"|150.48515833333335|1.80305           |"AGN"    
"ACS-GC 20032158"|150.526125        |1.8291388888888889|"AGN"    
"ACS-GC 20032286"|150.49776         |1.86121           |"AGN"    
"ACS-GC 20032392"|150.41720833333335|1.8582222222222222|"AGN"    
"ACS-GC 20032567"|150.39723333333336|1.8348333333333342|"AGN"    
"ACS-GC 20032622"|150.42933         |1.82559           |"QSO"    
"ACS-GC 20032757"|150.40741666666668|1.8032777777777778|"AGN"    
"ACS-GC 20032856"|150.42233333333334|1.871138888888889 |"AGN"    
"ACS-GC 20032882"|150.4077          |1.86768           |"AGN"    
"ACS-GC 20033431"|150.35091666666668|1.929611111111111 |"AGN"    
"ACS-GC 20033437"|150.3271916666667 |1.9285666666666663|"Sy1"    
"ACS-GC 20033442"|150.33866666666668|1.9281111111111109|"AGN"    
"ACS-GC 20033478"|150.3315658547    |1.9212363427999999|"AGN"    
"ACS-GC 20033709"|150.35308333333333|1.9607777777777777|"AGN"    
"ACS-GC 20033754"|150.3131666666667 |1.9536944444444444|"AGN"    
"ACS-GC 20033758"|150.37095833333336|1.95325           |"AGN"    
"ACS-GC 20034242"|150.23259166666668|1.9426000000000003|"AGN"    
"ACS-GC 20034290"|150.27336         |1.93423           |"AGN"    
"ACS-GC 20034493"|150.24517752564   |1.9000580288800002|"QSO"    
"ACS-GC 20034924"|150.3089166666667 |1.9122777777777775|"AGN"    
"ACS-GC 20035328"|150.36595833333334|1.8293055555555555|"AGN"    
"ACS-GC 20035414"|150.36450000000002|1.8107222222222223|"AGN"    
"ACS-GC 20035447"|150.34545833333334|1.8034722222222224|"AGN"    
"ACS-GC 20035465"|150.38320833333336|1.7988888888888888|"AGN"    
"ACS-GC 20035510"|150.39225000000002|1.875638888888889 |"AGN"    
"ACS-GC 20035552"|150.38212500000003|1.8695833333333334|"AGN"    
"ACS-GC 20036102"|150.27850000000004|1.8403611111111113|"AGN"    
"ACS-GC 20036328"|150.25808750000002|1.800102777777778 |"AGN"    
"ACS-GC 20036339"|150.27770833333335|1.869888888888889 |"AGN"    
"ACS-GC 20036384"|150.23166666666665|1.8748888888888888|"AGN"    
"ACS-GC 20036405"|150.24308686679   |1.8690713552500002|"QSO"    
"ACS-GC 20036409"|150.25275000000002|1.871             |"AGN"    
"ACS-GC 20036751"|150.26995833333336|1.8162777777777779|"AGN"    
"ACS-GC 20037182"|150.17782         |1.88994           |"AGN"    
"ACS-GC 20037382"|150.17833333333334|1.9498055555555556|"AGN"    
"ACS-GC 20037619"|150.1765          |1.9465833333333333|"AGN"    
"ACS-GC 20037713"|150.16177916666666|1.8777777777777778|"AGN"    
"ACS-GC 20037801"|150.14366666666666|1.930361111111111 |"AGN"    
"ACS-GC 20037807"|150.11695         |1.92988           |"AGN"    
"ACS-GC 20037847"|150.12879         |1.92081           |"AGN"    
"ACS-GC 20037942"|150.11214         |1.90411           |"AGN"    
"ACS-GC 20038068"|150.13911378799   |1.8769670098300002|"QSO"    
"ACS-GC 20038094"|150.06612499999997|1.8793333333333333|"AGN"    
"ACS-GC 20038396"|150.12215         |1.91318           |"AGN"    
"ACS-GC 20038440"|150.08141666666666|1.906             |"AGN"    
"ACS-GC 20038798"|150.19968749999998|1.826558333333333 |"AGN"    
"ACS-GC 20038921"|150.22202         |1.80711           |"AGN"    
"ACS-GC 20038936"|150.16532         |1.80603           |"AGN"    
"ACS-GC 20039025"|150.20820842919   |1.8753327594600002|"QSO"    
"ACS-GC 20039589"|150.06787083333336|1.8512861111111112|"AGN"    
"ACS-GC 20039610"|150.10162950771   |1.84832465104     |"QSO"    
"ACS-GC 20039831"|150.13173058389   |1.7993913066000007|"QSO"    
"ACS-GC 20040264"|150.1245416666667 |1.8098333333333334|"AGN"    
"ACS-GC 20040408"|149.98874         |1.93243           |"AGN"    
