# Links for DECam DDF candidates. 
# Melissa Graham, October 2023 
# 
# Columns 
#  0 : DECam DDF candidate identifier (string) 
#  1 : Link ot the Legacy Survey viewer cutout (string) 
#  2 : Link to the DECam Viewer page (string) 
DC21bnao  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.139170773124&dec=3.95888404725162&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bnao   
DC21bnlr  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.71765191784&dec=1.11075089654207&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bnlr   
DC21bocb  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.077772231611&dec=3.2982810031492&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bocb   
DC21bogp  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.345548015721&dec=2.52974405084471&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bogp   
DC21bohl  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.120885348097&dec=2.86677517922498&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bohl   
DC21bpaa  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.094704485212&dec=3.62365793130467&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bpaa   
DC21bpg  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.425854690385&dec=1.03751405931036&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bpg   
DC21bpls  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.300808259448&dec=2.094409454409&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bpls   
DC21bpx  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.136968787255&dec=1.28495912578502&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bpx   
DC21bqmr  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.087158187306&dec=2.89697703275808&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bqmr   
DC21bqua  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.796247584894&dec=2.56410840406726&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bqua   
DC21brjo  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.530529678114&dec=2.84401903660541&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21brjo   
DC21bsih  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.702833620855&dec=2.8787112435812&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bsih   
DC21bsqz  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.374818071711&dec=2.28476258811399&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bsqz   
DC21bval  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.268439629486&dec=1.49125565975545&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bval   
DC21bvzdy  https://www.legacysurvey.org/viewer/cutout.jpg?ra=148.592649932503&dec=1.78838751865563&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bvzdy   
DC21bvzkt  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.614632774222&dec=1.14121880248839&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bvzkt   
DC21bvzre  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.621508605036&dec=2.15885596228995&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bvzre   
DC21bvzyo  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.732987062853&dec=1.62523448386015&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bvzyo   
DC21bwahq  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.821889875883&dec=1.83866717806507&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwahq   
DC21bwajh  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.643098995842&dec=1.83647408332097&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwajh   
DC21bwaqf  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.346361275519&dec=1.37459102599919&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwaqf   
DC21bwatj  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.818285634944&dec=3.96270834431695&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwatj   
DC21bwaxf  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.136152847527&dec=3.36465577331371&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwaxf   
DC21bwbez  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.158979272144&dec=2.82512323372937&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwbez   
DC21bwbfe  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.505136477566&dec=3.80984255394619&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwbfe   
DC21bwcel  https://www.legacysurvey.org/viewer/cutout.jpg?ra=148.960703315264&dec=3.02887559033106&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwcel   
DC21bwcfx  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.852698020097&dec=3.35275639038303&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwcfx   
DC21bwcke  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.978247043204&dec=1.53513745433991&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwcke   
DC21bwcoq  https://www.legacysurvey.org/viewer/cutout.jpg?ra=151.376615177232&dec=2.43267850517256&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwcoq   
DC21bwcqt  https://www.legacysurvey.org/viewer/cutout.jpg?ra=151.318215209688&dec=2.16200423758873&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwcqt   
DC21bwcrp  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.546451953019&dec=1.37456697835398&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwcrp   
DC21bwcsm  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.848037498787&dec=2.37418032672112&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwcsm   
DC21bwdrv  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.829630418047&dec=2.42820188233377&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwdrv   
DC21bwdsv  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.61918618476&dec=3.61520825388926&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwdsv   
DC21bwdwk  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.117177833802&dec=1.22891944832074&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwdwk   
DC21bwdwt  https://www.legacysurvey.org/viewer/cutout.jpg?ra=151.448794382246&dec=2.20611163655924&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwdwt   
DC21bwdzy  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.700751348479&dec=1.35070070163685&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwdzy   
DC21bwebg  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.553976803514&dec=0.85848963196866&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwebg   
DC21bwebw  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.452606841509&dec=1.49854621036183&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwebw   
DC21bwegs  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.792933533589&dec=2.12561147085839&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwegs   
DC21bwekf  https://www.legacysurvey.org/viewer/cutout.jpg?ra=151.07866640049&dec=0.88654537027718&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwekf   
DC21bwhls  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.940055888492&dec=1.508988302033&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwhls   
DC21bwigv  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.441473803718&dec=0.79290404428413&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwigv   
DC21bwimv  https://www.legacysurvey.org/viewer/cutout.jpg?ra=151.581686091564&dec=2.11520483242775&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwimv   
DC21bwirx  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.520980822705&dec=1.29944357450988&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwirx   
DC21bwjiw  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.996677903814&dec=2.36975452294805&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwjiw   
DC21bwjru  https://www.legacysurvey.org/viewer/cutout.jpg?ra=151.101854447164&dec=0.78030065148691&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwjru   
DC21bwlwb  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.721196777718&dec=2.54018931659761&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwlwb   
DC21bwoew  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.833224471016&dec=1.29131521307923&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwoew   
DC21bwrxc  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.60496182419&dec=3.41463767460974&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwrxc   
DC21bwytd  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.482075905524&dec=2.27362388326632&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bwytd   
DC21bxeai  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.62982628008&dec=0.7971734189592&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bxeai   
DC21bxhtb  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.267741118521&dec=3.25151357464622&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bxhtb   
DC21bxioj  https://www.legacysurvey.org/viewer/cutout.jpg?ra=151.194575557215&dec=1.37752113192048&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bxioj   
DC21bxsyu  https://www.legacysurvey.org/viewer/cutout.jpg?ra=151.384089934473&dec=1.72760170196748&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bxsyu   
DC21bxv  https://www.legacysurvey.org/viewer/cutout.jpg?ra=148.874571836284&dec=2.52081195749734&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bxv   
DC21bxvcb  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.749711688721&dec=1.78556194395708&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bxvcb   
DC21bxwai  https://www.legacysurvey.org/viewer/cutout.jpg?ra=151.05610516768&dec=1.89459066393267&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bxwai   
DC21bxxwh  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.095481219045&dec=3.149542279741&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bxxwh   
DC21by  https://www.legacysurvey.org/viewer/cutout.jpg?ra=148.214713673286&dec=1.64674527989867&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21by   
DC21byebc  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.945629304289&dec=3.37170207723401&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21byebc   
DC21byete  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.036347510888&dec=3.36313742677402&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21byete   
DC21byfsv  https://www.legacysurvey.org/viewer/cutout.jpg?ra=148.914598236967&dec=1.22122448162819&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21byfsv   
DC21byfun  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.224449725075&dec=2.10567226146762&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21byfun   
DC21byhfk  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.830639865608&dec=3.35783696060915&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21byhfk   
DC21byjji  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.373370254431&dec=1.57038294041102&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21byjji   
DC21bykha  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.65922856423&dec=1.14132948873033&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bykha   
DC21bykxy  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.203587588275&dec=3.51091283042424&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bykxy   
DC21bypav  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.866082475358&dec=1.98924992851231&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bypav   
DC21bywur  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.664756166326&dec=2.46088216267621&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bywur   
DC21byydg  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.045970653772&dec=2.20112859521817&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21byydg   
DC21byyuo  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.621813668065&dec=3.65980075133332&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21byyuo   
DC21bzmqd  https://www.legacysurvey.org/viewer/cutout.jpg?ra=148.537760405592&dec=1.7270188048598&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bzmqd   
DC21bznyq  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.233995834578&dec=2.22097178696581&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bznyq   
DC21bzqk  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.152975695495&dec=3.13344947980489&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bzqk   
DC21caggg  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.715921915805&dec=2.96122105773494&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21caggg   
DC21cagqk  https://www.legacysurvey.org/viewer/cutout.jpg?ra=151.161852903493&dec=2.20930457676438&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21cagqk   
DC21caozn  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.138425232071&dec=2.20817098954049&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21caozn   
