# Matched DECam DDF candidates to the Legacy Survey DR10. 
# Melissa Graham, October 2023 
# Legacy Surveys: https://datalab.noirlab.edu/ls/ls.php 
# For more info on DR10 columns, units, etc: 
#  - https://datalab.noirlab.edu/query.php?name=ls_dr10.tractor 
#  - https://www.legacysurvey.org/dr10/catalogs/ 
# 
# Columns 
#  0 : DECam DDF candidate identifier (string) 
#  1 : DECam DDF candidate Right Ascension (deg; float) 
#  2 : DECam DDF candidate Declination (deg; float) 
#  3 : Number of DR10 sources within 0.02 deg radius (72") to attempt match (int) 
#  4 : Flag: 1 if matched to a star; 0 if matched to a galaxy; -1 if unmatched (int) 
#  5 : Flag: 1 if matched to the core of the galaxy; 0 otherwise (int) 
#  6 : Flag: 1 if a star AND galaxy met constraints; 0 if one or the other; -1 if unmatched (int) 
#  7 : Separation between candidate and matched DR10 object (arcsec; float) 
#  8 : Matched LS DR10 object Right Ascension (deg; float) 
#  9 : Matched LS DR10 object Declination (deg; float) 
# 10 : Matched LS DR10 object MW E(B-V) value (mag; float) 
# 11 : Matched LS DR10 object ls_id identifier (unique; long integer) 
# 12 : Matched LS DR10 object g-band apparent magnitude (mag; float) 
# 13 : Matched LS DR10 object r-band apparent magnitude (mag; float) 
# 14 : Matched LS DR10 object i-band apparent magnitude (mag; float) 
# 15 : Matched LS DR10 object type (str) 
# 16 : Matched LS DR10 object sersic index (float) 
# 17 : Matched LS DR10 object shape e1 (float) 
# 18 : Matched LS DR10 object shape e2 (float) 
# 19 : Matched LS DR10 object shape r (half-light radius; float) 
# 20 : Matched LS DR10 object g-band psf size (arcsec; float) 
# 21 : Matched LS DR10 object r-band psf size (arcsec; float) 
# 22 : Matched LS DR10 object i-band psf size (arcsec; float) 
# 23 : Matched LS DR9 object photoz mean (float) 
# 24 : Matched LS DR9 object photoz std (float) 
# 25 : Matched LS DR9 object specz (float) 
# 
DC21bgnr   148.744236677024   1.325022076524   358  1  0  1   0.0 148.744230   1.325014   0.027    10995470866331515  20.396  20.330  20.149   PSF   0.00   0.000000   0.000000   0.000000   1.340427   1.180122   1.305636  -99.0000  -99.0000  -99.0000 
DC21bgrj   149.521452098388   1.317055261207   330  1  0  0   0.4 149.521516   1.317154   0.019    10995470870512766  21.064  19.588  18.051   PSF   0.00   0.000000   0.000000   0.000000   1.178240   1.206013   1.094759  -99.0000  -99.0000  -99.0000 
DC21bh     148.236152757468   1.901849098744   285  1  0  1   0.9 148.236192   1.902104   0.050    10995475394077634  17.516  17.902  18.246   PSF   0.00   0.000000   0.000000   0.000000   1.265471   1.170831   1.243346  -99.0000  -99.0000  -99.0000 
DC21bhah   148.789153133731   1.976822207593   391  1  0  0   0.5 148.789032   1.976883   0.025    10995475397216453  21.476  19.911  18.417   PSF   0.00   0.000000   0.000000   0.000000   1.326348   1.241880   1.342493  -99.0000  -99.0000  -99.0000 
DC21bhge   148.691094736729   1.897667895234   284  1  0  0   0.5 148.691225   1.897646   0.026    10995475396175535  21.638  20.153  18.772   PSF   0.00   0.000000   0.000000   0.000000   1.332620   1.214368   1.311217  -99.0000  -99.0000  -99.0000 
DC21bhny   149.680605950284   2.822007742832   329  1  0  0   0.3 149.680610   2.822080   0.019    10995479930220769  21.303  19.903  19.148   PSF   0.00   0.000000   0.000000   0.000000   1.360658   1.339447   1.258445  -99.0000  -99.0000  -99.0000 
DC21bhrg   149.670545975297   0.863600553126   316  1  0  0   0.3 149.670619   0.863566   0.026    10995467850621251  19.806  19.008  18.757   PSF   0.00   0.000000   0.000000   0.000000   1.220187   1.234942   1.216289  -99.0000  -99.0000  -99.0000 
DC21bhrz   149.656252717909   0.859829155795   339  1  0  0   0.4 149.656359   0.859859   0.026    10995467850620568  20.664  19.251  18.388   PSF   0.00   0.000000   0.000000   0.000000   1.220187   1.234942   1.251737  -99.0000  -99.0000  -99.0000 
DC21bhun   149.590174406118   2.588764820875   458  1  0  0   0.3 149.590107   2.588738   0.019    10995478420265921  21.028  19.549  18.567   PSF   0.00   0.000000   0.000000   0.000000   1.372428   1.200869   1.097840  -99.0000  -99.0000  -99.0000 
DC21bhwk   150.734452632195   2.618274923902   471  1  0  1   0.2 150.734399   2.618251   0.021    10995478424471103  20.105  19.662  19.512   PSF   0.00   0.000000   0.000000   0.000000   1.323039   1.199342   1.176185  -99.0000  -99.0000  -99.0000 
DC21biem   150.169283482330   2.263462962627   359  1  0  0   0.7 150.169377   2.263643   0.017    10995476912420079  21.751  20.258  18.949   PSF   0.00   0.000000   0.000000   0.000000   1.252806   1.258969   1.180821  -99.0000  -99.0000  -99.0000 
DC21biue   149.728997725957   1.429763058125   455  1  0  1   0.4 149.729096   1.429777   0.023    10995472380477715  21.115  19.712  18.506   PSF   0.00   0.000000   0.000000   0.000000   1.395603   1.299103   1.306852  -99.0000  -99.0000  -99.0000 
DC21biuy   150.069552831862   1.433276863138   390  1  0  0   0.1 150.069562   1.433240   0.021    10995472382563745  21.575  20.111  19.276   PSF   0.00   0.000000   0.000000   0.000000   1.214000   1.121897   1.320774  -99.0000  -99.0000  -99.0000 
DC21bkev   151.165446496283   1.428804451249   313  1  0  0   0.7 151.165264   1.428872   0.031    10995472386760851  21.862  20.384  18.955   PSF   0.00   0.000000   0.000000   0.000000   1.345571   1.246436   1.166661  -99.0000  -99.0000  -99.0000 
DC21bln    149.142302343422   1.272738538028   321  1  0  0   0.1 149.142307   1.272757   0.022    10995470868422302  20.674  20.609  20.405   PSF   0.00   0.000000   0.000000   0.000000   1.298476   1.119678   1.301650  -99.0000  -99.0000  -99.0000 
DC21blo    149.235851565665   1.759065697232   432  1  0  0   0.0 149.235847   1.759062   0.021    10995473888326147  20.126  18.794  18.056   PSF   0.00   0.000000   0.000000   0.000000   1.193929   1.188246   1.417579  -99.0000  -99.0000  -99.0000 
DC21blpr   150.257377901932   4.071748228634   379  1  0  0   0.8 150.257343   4.071958   0.020    10995487475764768  21.815  20.341  19.039   PSF   0.00   0.000000   0.000000   0.000000   1.257583   1.266483   1.050837  -99.0000  -99.0000  -99.0000 
DC21blws   150.079524986539   2.224951705904   577  1  0  1   0.1 150.079512   2.224968   0.019    10995476912413453  21.104  19.733  19.010   PSF   0.00   0.000000   0.000000   0.000000   1.266934   1.278125   1.180173  -99.0000  -99.0000  -99.0000 
