# Matched DECam DDF candidates to the Legacy Survey DR10. 
# Melissa Graham, October 2023 
# Legacy Surveys: https://datalab.noirlab.edu/ls/ls.php 
# For more info on DR10 columns, units, etc: 
#  - https://datalab.noirlab.edu/query.php?name=ls_dr10.tractor 
#  - https://www.legacysurvey.org/dr10/catalogs/ 
# 
# Columns 
#  0 : DECam DDF candidate identifier (string) 
#  1 : DECam DDF candidate Right Ascension (deg; float) 
#  2 : DECam DDF candidate Declination (deg; float) 
#  3 : Number of DR10 sources within 0.02 deg radius (72") to attempt match (int) 
#  4 : Flag: 1 if matched to a star; 0 if matched to a galaxy; -1 if unmatched (int) 
#  5 : Flag: 1 if matched to the core of the galaxy; 0 otherwise (int) 
#  6 : Flag: 1 if a star AND galaxy met constraints; 0 if one or the other; -1 if unmatched (int) 
#  7 : Separation between candidate and matched DR10 object (arcsec; float) 
#  8 : Matched LS DR10 object Right Ascension (deg; float) 
#  9 : Matched LS DR10 object Declination (deg; float) 
# 10 : Matched LS DR10 object MW E(B-V) value (mag; float) 
# 11 : Matched LS DR10 object ls_id identifier (unique; long integer) 
# 12 : Matched LS DR10 object g-band apparent magnitude (mag; float) 
# 13 : Matched LS DR10 object r-band apparent magnitude (mag; float) 
# 14 : Matched LS DR10 object i-band apparent magnitude (mag; float) 
# 15 : Matched LS DR10 object type (str) 
# 16 : Matched LS DR10 object sersic index (float) 
# 17 : Matched LS DR10 object shape e1 (float) 
# 18 : Matched LS DR10 object shape e2 (float) 
# 19 : Matched LS DR10 object shape r (half-light radius; float) 
# 20 : Matched LS DR10 object g-band psf size (arcsec; float) 
# 21 : Matched LS DR10 object r-band psf size (arcsec; float) 
# 22 : Matched LS DR10 object i-band psf size (arcsec; float) 
# 23 : Matched LS DR9 object photoz mean (float) 
# 24 : Matched LS DR9 object photoz std (float) 
# 25 : Matched LS DR9 object specz (float) 
# 
DC21dzp    149.450070565534   2.856467959777   410  1  0  1   0.5 149.449980   2.856563   0.020    10995479929173612  19.382  18.143  17.698   PSF   0.00   0.000000   0.000000   0.000000   1.274983   1.286772   1.288407  -99.0000  -99.0000  -99.0000 
DC21dzq    149.675401966695   3.072692307158   335  1  0  1   0.2 149.675402   3.072744   0.021    10995481440169234  17.669  17.220  17.104   PSF   0.00   0.000000   0.000000   0.000000   1.437306   1.213170   1.094523  -99.0000  -99.0000  -99.0000 
DC21dzr    150.334404544007   3.439121803238   394  1  0  0   0.2 150.334373   3.439175   0.020    10995484460065831  18.783  17.619  17.195   PSF   0.00   0.000000   0.000000   0.000000   1.262888   1.337373   1.072543  -99.0000  -99.0000  -99.0000 
DC21dzt    148.975139898372   1.388917815556   377  1  0  0   0.8 148.974932   1.389024   0.024    10995472377327321  20.674  19.265  18.337   PSF   0.00   0.000000   0.000000   0.000000   1.307015   1.125320   1.308633  -99.0000  -99.0000  -99.0000 
DC21dzu    149.515796687487   2.557210726084   525  1  0  1   0.2 149.515812   2.557258   0.020    10995478420260535  18.605  18.322  18.252   PSF   0.00   0.000000   0.000000   0.000000   1.291646   1.179818   1.077739  -99.0000  -99.0000  -99.0000 
DC21dzv    150.345552479480   2.347893493458   483  1  0  0   1.1 150.345850   2.347937   0.017    10995476913462013  19.465  17.994  17.012   PSF   0.00   0.000000   0.000000   0.000000   1.356799   1.278005   1.266848  -99.0000  -99.0000  -99.0000 
DC21dzx    148.154724530276   1.870840015925   297  1  0  0   0.5 148.154635   1.870960   0.048    10995473884124644  20.276  18.884  18.238   PSF   0.00   0.000000   0.000000   0.000000   1.208085   1.178768   1.248909  -99.0000  -99.0000  -99.0000 
DC21e      149.817920754790   0.986837989308   335  1  0  1   0.3 149.817849   0.986842   0.025    10995469361614540  17.418  16.676  16.470   PSF   0.00   0.000000   0.000000   0.000000   1.314544   1.221452   1.404707  -99.0000  -99.0000  -99.0000 
DC21ea     148.927372609958   1.564289948712   330  1  0  1   0.4 148.927474   1.564285   0.022    10995472377324523  18.716  17.330  16.655   PSF   0.00   0.000000   0.000000   0.000000   1.302787   1.206455   1.306619  -99.0000  -99.0000  -99.0000 
DC21eae    150.334410489617   2.894207155195   510  1  0  0   0.5 150.334271   2.894168   0.020    10995481443309997  19.980  18.485  17.143   PSF   0.00   0.000000   0.000000   0.000000   1.316771   1.146182   1.076514  -99.0000  -99.0000  -99.0000 
DC21eaj    149.230940487791   3.576093840964   468  1  0  0   0.4 149.231003   3.576195   0.031    10995484455864096  18.502  17.339  16.901   PSF   0.00   0.000000   0.000000   0.000000   1.047386   1.298439   1.042413  -99.0000  -99.0000  -99.0000 
DC21eak    149.359211209308   1.230817082973   268  1  0  1   0.4 149.359114   1.230874   0.020    10995470869469029  20.497  19.741  19.469   PSF   0.00   0.000000   0.000000   0.000000   1.299484   1.067287   1.280357  -99.0000  -99.0000  -99.0000 
DC21eam    149.715458311290   1.958765987407   560  1  0  1   0.5 149.715596   1.958724   0.019    10995475400377594  19.621  18.143  16.994   PSF   0.00   0.000000   0.000000   0.000000   1.378044   1.303012   1.331306  -99.0000  -99.0000  -99.0000 
DC21eas    149.633672629156   3.711162272509   458  1  0  1   0.2 149.633738   3.711162   0.027    10995485964775774  16.970  16.333  16.228   PSF   0.00   0.000000   0.000000   0.000000   1.084714   1.153874   1.061664  -99.0000  -99.0000  -99.0000 
DC21eaw    149.658412467820   2.984664875376   284  1  0  1   0.1 149.658395   2.984692   0.021    10995481440168241  21.076  21.042  21.049   PSF   0.00   0.000000   0.000000   0.000000   1.438714   1.263369   1.091495  -99.0000  -99.0000  -99.0000 
DC21eax    148.509141606015   2.307661344500   390  1  0  1   1.1 148.509286   2.307377   0.046    10995476906115736  17.288  16.352  16.086   PSF   0.00   0.000000   0.000000   0.000000   1.352702   1.221119   1.241475  -99.0000  -99.0000  -99.0000 
DC21eaz    148.839966723922   2.283418981154   341  1  0  0   0.3 148.839973   2.283333   0.036    10995476907168804  20.599  19.056  17.882   PSF   0.00   0.000000   0.000000   0.000000   1.423645   1.116469   1.252979  -99.0000  -99.0000  -99.0000 
DC21eb     150.131370340483   1.639676470779   472  1  0  1   0.2 150.131389   1.639724   0.019    10995473892516978  17.829  16.733  16.344   PSF   0.00   0.000000   0.000000   0.000000   1.207711   1.181518   1.324847  -99.0000  -99.0000  -99.0000 
DC21ebb    149.512275617155   2.515678232461   526  1  0  1   0.2 149.512312   2.515726   0.021    10995478420260273  17.835  16.665  16.266   PSF   0.00   0.000000   0.000000   0.000000   1.325305   1.204056   1.092235  -99.0000  -99.0000  -99.0000 
DC21ebe    150.340406793065   2.292580689458   505  1  0  1   0.4 150.340448   2.292695   0.017    10995476913461651  17.674  16.826  16.555   PSF   0.00   0.000000   0.000000   0.000000   1.251983   1.213652   1.217688  -99.0000  -99.0000  -99.0000 
DC21ebem   150.631704347537   2.499551121122   431  1  0  1   0.0 150.631702   2.499545   0.019    10995478424463249  24.059  23.088  22.718   PSF   0.00   0.000000   0.000000   0.000000   1.329680   1.221068   1.189060  -99.0000  -99.0000  -99.0000 
DC21ebh    150.607050633403   3.447662626905   433  1  0  1   1.1 150.607335   3.447745   0.021    10995484461114756  19.949  18.693  18.217   PSF   0.00   0.000000   0.000000   0.000000   1.217688   1.317269   1.053080  -99.0000  -99.0000  -99.0000 
DC21ebk    148.152817638357   1.873270592396   287  1  0  0   1.1 148.153108   1.873213   0.048    10995473884124568  20.167  18.558  16.750   PSF   0.00   0.000000   0.000000   0.000000   1.208085   1.178502   1.248909  -99.0000  -99.0000  -99.0000 
DC21ebm    149.266397310702   1.610591153809   358  1  0  0   0.4 149.266374   1.610703   0.020    10995472379413569  20.364  19.959  19.855   PSF   0.00   0.000000   0.000000   0.000000   1.347639   1.133185   1.218613  -99.0000  -99.0000  -99.0000 
DC21ebo    149.219165241683   3.518303578327   398  1  0  1   0.7 149.219250   3.518470   0.030    10995484455863303  17.874  17.611  17.560   PSF   0.00   0.000000   0.000000   0.000000   1.042204   1.292920   1.045047  -99.0000  -99.0000  -99.0000 
DC21ebs    149.544936149655   1.739129184578   383  1  0  1   0.7 149.544742   1.739078   0.020    10995473890414277  17.214  16.773  16.644   PSF   0.00   0.000000   0.000000   0.000000   1.126993   1.162412   1.317517  -99.0000  -99.0000  -99.0000 
DC21ebu    149.681083248644   1.990998538805   509  1  0  1   0.3 149.681142   1.991047   0.019    10995475400374951  18.382  18.871  19.242   PSF   0.00   0.000000   0.000000   0.000000   1.381815   1.289183   1.305245  -99.0000  -99.0000  -99.0000 
DC21ebx    149.218476740393   1.899486939672   556  1  0  1   0.6 149.218583   1.899348   0.020    10995475398279465  19.095  17.969  17.581   PSF   0.00   0.000000   0.000000   0.000000   1.229953   1.257212   1.402124  -99.0000  -99.0000  -99.0000 
DC21ec     148.327311787615   2.167687805899   387  1  0  0   1.5 148.327163   2.168074   0.055    10995476905070053  18.055  17.420  17.218   PSF   0.00   0.000000   0.000000   0.000000   1.277814   1.202114   1.320736  -99.0000  -99.0000  -99.0000 
DC21ecb    150.588157060973   2.223491755260   388  1  0  1   0.2 150.588202   2.223518   0.017    10995476914510984  19.729  18.586  18.150   PSF   0.00   0.000000   0.000000   0.000000   1.175912   1.155696   1.194397  -99.0000  -99.0000  -99.0000 
DC21ecc    150.117572579748   1.370035480345   444  1  0  1   0.6 150.117714   1.370102   0.019    10995470872615479  16.960  16.285  16.082   PSF   0.00   0.000000   0.000000   0.000000   1.195509   1.129195   1.231665  -99.0000  -99.0000  -99.0000 
DC21ecf    149.616737701833   3.658525732116   424  1  0  0   0.5 149.616807   3.658402   0.027    10995485964774483  19.667  18.249  17.365   PSF   0.00   0.000000   0.000000   0.000000   1.054244   1.150590   1.059577  -99.0000  -99.0000  -99.0000 
DC21ech    149.429683214818   2.855815661343   377  1  0  0   0.3 149.429605   2.855874   0.020    10995479929172217  19.248  18.697  18.556   PSF   0.00   0.000000   0.000000   0.000000   1.281685   1.258758   1.256331  -99.0000  -99.0000  -99.0000 
DC21eci    149.652096210069   3.020174725436   413  1  0  0   0.2 149.652048   3.020220   0.021    10995481440167861  18.516  17.322  16.923   PSF   0.00   0.000000   0.000000   0.000000   1.454795   1.258443   1.061621  -99.0000  -99.0000  -99.0000 
DC21ecik   149.555557671635   1.180321273160   332  1  0  1   0.3 149.555629   1.180317   0.025    10995470870514423  30.103  23.674  20.184   PSF   0.00   0.000000   0.000000   0.000000   1.173924   1.069413   1.132442  -99.0000  -99.0000  -99.0000 
DC21ecj    148.712743177547   1.035916523592   298  1  0  0   0.3 148.712669   1.035865   0.023    10995469356375774  19.421  17.961  16.825   PSF   0.00   0.000000   0.000000   0.000000   1.421637   1.265861   1.396369  -99.0000  -99.0000  -99.0000 
DC21eck    149.989751311127   3.303067717513   285  1  0  0   0.3 149.989682   3.303118   0.023    10995482951157936  16.722  16.304  16.230   PSF   0.00   0.000000   0.000000   0.000000   1.359573   1.168570   1.080173  -99.0000  -99.0000  -99.0000 
DC21ecl    148.821771660849   2.292632754423   382  1  0  1   0.2 148.821775   2.292566   0.038    10995476907167809  20.228  18.826  18.227   PSF   0.00   0.000000   0.000000   0.000000   1.425239   1.106471   1.252979  -99.0000  -99.0000  -99.0000 
DC21ecmr   149.565239462524   2.796164584630   448  1  0  0   1.8 149.565711   2.796301   0.018    10995479930213248  19.488  18.104  17.493   PSF   0.00   0.000000   0.000000   0.000000   1.300729   1.309991   1.241263  -99.0000  -99.0000  -99.0000 
DC21eco    150.335429868524   2.269061779139   442  1  0  0   0.5 150.335554   2.269041   0.016    10995476913461288  18.059  17.708  17.617   PSF   0.00   0.000000   0.000000   0.000000   1.274825   1.169795   1.097590  -99.0000  -99.0000  -99.0000 
DC21ecp    149.763191143559   2.173071827450   530  1  0  1   0.9 149.763164   2.173311   0.020    10995476911359417  19.768  19.405  19.298   PSF   0.00   0.000000   0.000000   0.000000   1.337970   1.277574   1.374636  -99.0000  -99.0000  -99.0000 
DC21ecs    149.496971170188   2.497393964966   547  1  0  1   0.4 149.497048   2.497308   0.021    10995478419229116  18.937  17.780  17.353   PSF   0.00   0.000000   0.000000   0.000000   1.315597   1.220965   1.172644  -99.0000  -99.0000  -99.0000 
DC21ecu    151.142597156659   1.003136051965   318  1  0  0   0.5 151.142634   1.003013   0.028    10995469366861241  19.400  18.061  17.322   PSF   0.00   0.000000   0.000000   0.000000   1.530317   1.050974   1.164457  -99.0000  -99.0000  -99.0000 
DC21ecv    148.962277831954   1.276939380084   330  1  0  0   0.5 148.962187   1.277027   0.024    10995470867377577  20.712  19.393  18.805   PSF   0.00   0.000000   0.000000   0.000000   1.314430   1.137049   1.308248  -99.0000  -99.0000  -99.0000 
DC21ecx    148.509316661019   2.334430999921   307  1  0  0   1.2 148.509518   2.334175   0.043    10995476906115748  18.165  16.903  16.459   PSF   0.00   0.000000   0.000000   0.000000   1.374675   1.219086   1.249164  -99.0000  -99.0000  -99.0000 
DC21ecy    150.551511425589   3.566755727978   440  1  0  0   0.9 150.551423   3.566989   0.021    10995484461111171  21.207  19.665  18.223   PSF   0.00   0.000000   0.000000   0.000000   1.213478   1.313488   1.041935  -99.0000  -99.0000  -99.0000 
DC21ecz    149.218164849354   3.469925735626   446  0  1  0   0.2 149.218120   3.469923   0.029    10995484455863229  18.289  17.182  16.771   SER   6.00  -0.083426   0.105569   2.719777   1.055417   1.292781   1.064610    0.1552    0.0053    0.1643 
DC21edb    150.597674049172   3.774961343156   411  1  0  0   1.2 150.597829   3.775268   0.022    10995485968966549  18.866  17.439  16.623   PSF   0.00   0.000000   0.000000   0.000000   1.220853   1.291969   1.025631  -99.0000  -99.0000  -99.0000 
DC21edc    148.627280182339   1.661889433494   320  1  0  0   1.0 148.627508   1.662047   0.026    10995473886223604  16.868  16.410  16.289   PSF   0.00   0.000000   0.000000   0.000000   1.361726   1.277318   1.314121  -99.0000  -99.0000  -99.0000 
DC21edd    149.871857407650   2.100719903989   461  1  0  0   0.2 149.871848   2.100668   0.021    10995475401418488  19.773  18.425  17.894   PSF   0.00   0.000000   0.000000   0.000000   1.294791   1.248816   1.262269  -99.0000  -99.0000  -99.0000 
DC21edg    149.165170544654   1.397508624546   371  1  0  0   0.1 149.165200   1.397525   0.023    10995472378373045  19.189  18.649  18.493   PSF   0.00   0.000000   0.000000   0.000000   1.300112   1.120152   1.304429  -99.0000  -99.0000  -99.0000 
DC21edh    149.986409337820   2.615052641845   389  1  0  1   0.9 149.986649   2.615096   0.019    10995478421323976  19.145  17.670  16.809   PSF   0.00   0.000000   0.000000   0.000000   1.255727   1.171843   1.081970  -99.0000  -99.0000  -99.0000 
DC21edhi   149.331938153200   3.226944652352   548  1  0  0   1.7 149.331798   3.226488   0.030    10995482948019211  19.245  18.906  18.802   PSF   0.00   0.000000   0.000000   0.000000   1.059570   1.195753   1.044658  -99.0000  -99.0000  -99.0000 
DC21edi    149.536439819887   1.672708980590   441  1  0  1   0.8 149.536599   1.672874   0.019    10995473890413690  17.456  16.996  16.884   PSF   0.00   0.000000   0.000000   0.000000   1.284345   1.219175   1.267348  -99.0000  -99.0000  -99.0000 
DC21edk    150.144825138476   1.508353797588   391  1  0  1   0.2 150.144778   1.508313   0.019    10995472382568613  19.653  18.658  18.246   PSF   0.00   0.000000   0.000000   0.000000   1.200485   1.010019   1.333687  -99.0000  -99.0000  -99.0000 
DC21edu    149.650164796390   3.088225091763   304  1  0  0   0.2 149.650112   3.088192   0.021    10995481440167738  19.389  18.163  17.630   PSF   0.00   0.000000   0.000000   0.000000   1.382999   1.089088   1.094523  -99.0000  -99.0000  -99.0000 
DC21edv    149.495875853505   1.764280274661   256  1  0  0   1.1 149.496170   1.764226   0.021    10995473889375241  18.281  17.871  17.770   PSF   0.00   0.000000   0.000000   0.000000   1.316744   1.299367   1.375229  -99.0000  -99.0000  -99.0000 
DC21ee     149.742322370282   2.457124930312   474  1  0  1   0.2 149.742294   2.457068   0.020    10995478420276935  18.136  17.664  17.500   PSF   0.00   0.000000   0.000000   0.000000   1.345281   1.193057   1.235178  -99.0000  -99.0000  -99.0000 
DC21eea    148.680401603557   0.957626599473   263  1  0  0   0.3 148.680480   0.957577   0.024    10995469356374398  19.328  18.247  17.947   PSF   0.00   0.000000   0.000000   0.000000   1.418731   1.258970   1.396369  -99.0000  -99.0000  -99.0000 
DC21eebr   150.035745563315   2.429225716208   482  1  0  1   1.5 150.035716   2.429649   0.017    10995478422358765  19.412  18.126  17.587   PSF   0.00   0.000000   0.000000   0.000000   1.181618   1.239514   1.166107  -99.0000  -99.0000  -99.0000 
DC21eec    149.205108406800   2.980427606376   271  1  0  1   0.7 149.205110   2.980226   0.025    10995481438070677  19.764  18.345  17.618   PSF   0.00   0.000000   0.000000   0.000000   1.394279   1.267158   1.295306  -99.0000  -99.0000  -99.0000 
DC21eedf   150.049952476437   3.301785180529   344  1  0  0   1.9 150.050341   3.302129   0.024    10995482951161800  19.879  18.410  17.295   PSF   0.00   0.000000   0.000000   0.000000   1.357534   1.114369   1.105688  -99.0000  -99.0000  -99.0000 
DC21eee    149.856419206249   3.025165154792   349  1  0  0   0.7 149.856599   3.025242   0.023    10995481441213214  19.257  17.822  16.962   PSF   0.00   0.000000   0.000000   0.000000   1.341387   1.291308   1.049791  -99.0000  -99.0000  -99.0000 
DC21eei    151.137872462634   0.972471605226   351  1  0  1   0.8 151.138023   0.972314   0.029    10995469366861024  16.584  16.054  15.958   PSF   0.00   0.000000   0.000000   0.000000   1.513170   1.044284   1.164457  -99.0000  -99.0000  -99.0000 
DC21eej    148.959522937599   1.325014728069   331  1  0  1   0.3 148.959455   1.324972   0.024    10995470867377422  20.342  18.821  17.646   PSF   0.00   0.000000   0.000000   0.000000   1.309707   1.120364   1.308248  -99.0000  -99.0000  -99.0000 
DC21eek    149.484537305408   2.464673167695   471  1  0  0   0.4 149.484607   2.464593   0.021    10995478419228119  18.702  18.037  17.816   PSF   0.00   0.000000   0.000000   0.000000   1.314501   1.217847   1.208445  -99.0000  -99.0000  -99.0000 
DC21eel    150.143282855547   3.234796012655   366  1  0  1   0.6 150.143170   3.234920   0.025    10995482951167456  17.292  16.615  16.424   PSF   0.00   0.000000   0.000000   0.000000   1.408208   1.278695   1.109200  -99.0000  -99.0000  -99.0000 
DC21eem    150.453687636513   3.744657568567   384  1  0  1   0.4 150.453588   3.744608   0.023    10995485967924750  19.230  17.915  17.348   PSF   0.00   0.000000   0.000000   0.000000   1.247742   1.209565   1.070422  -99.0000  -99.0000  -99.0000 
DC21een    149.217652927706   3.479326538178   429  1  0  1   0.5 149.217604   3.479465   0.029    10995484455863182  18.454  18.113  18.034   PSF   0.00   0.000000   0.000000   0.000000   1.060882   1.292141   1.057522  -99.0000  -99.0000  -99.0000 
DC21eenx   149.535566928241   2.330129111419   400  1  0  0   1.9 149.535585   2.330652   0.020    10995476910312421  19.152  18.577  18.407   PSF   0.00   0.000000   0.000000   0.000000   1.332937   1.207687   1.306575  -99.0000  -99.0000  -99.0000 
DC21eep    149.816805694963   4.003986082292   447  1  0  1   0.7 149.816954   4.003854   0.025    10995487473672573  20.280  18.861  18.152   PSF   0.00   0.000000   0.000000   0.000000   1.121787   1.364863   1.057055  -99.0000  -99.0000  -99.0000 
DC21eeq    149.984778748805   3.326502194496   323  0  1  1   0.3 149.984700   3.326512   0.023    10995482951157638     nan     nan     nan   SER   6.00  -0.685453  -0.079202   0.395235   1.286880   1.168197   1.114027    0.1652    0.0510  -99.0000 
DC21ees    151.047166137834   3.056592494095   357  1  0  1   0.5 151.047280   3.056654   0.024    10995481446451816  17.518  16.702  16.451   PSF   0.00   0.000000   0.000000   0.000000   1.329962   1.299443   1.099155  -99.0000  -99.0000  -99.0000 
DC21eet    150.583805909768   3.835884010928   349  1  0  0   1.2 150.584104   3.836005   0.022    10995485968965713  21.079  19.400  17.542   PSF   0.00   0.000000   0.000000   0.000000   1.218099   1.283217   1.026905  -99.0000  -99.0000  -99.0000 
DC21eew    148.561103209249   1.633054429027   385  1  0  0   1.0 148.561192   1.632799   0.026    10995473886220131  17.780  16.823  16.490   PSF   0.00   0.000000   0.000000   0.000000   1.375363   1.269412   1.314121  -99.0000  -99.0000  -99.0000 
DC21eewf   148.647123950881   1.605988657752   349  1  0  1   0.9 148.646925   1.605824   0.025    10995472376274593  16.760  16.255  16.118   PSF   0.00   0.000000   0.000000   0.000000   1.358036   1.267478   1.316034  -99.0000  -99.0000  -99.0000 
DC21ef     149.585203692035   2.032714748398   415  1  0  1   0.5 149.585302   2.032619   0.020    10995475400367067  17.762  16.475  15.873   PSF   0.00   0.000000   0.000000   0.000000   1.348717   1.259579   1.367094  -99.0000  -99.0000  -99.0000 
DC21efe    149.600435706155   3.656137753961   424  1  0  0   0.2 149.600455   3.656181   0.027    10995485964773397  17.357  16.535  16.174   PSF   0.00   0.000000   0.000000   0.000000   1.064949   1.150590   1.059577  -99.0000  -99.0000  -99.0000 
DC21efg    150.916787847868   2.722027829869   546  1  0  1   0.2 150.916777   2.722088   0.024    10995479935464626  17.604  16.530  16.185   PSF   0.00   0.000000   0.000000   0.000000   1.318568   1.243653   1.208251  -99.0000  -99.0000  -99.0000 
DC21efh    149.986516875353   2.669010140256   489  1  0  0   0.8 149.986489   2.668788   0.019    10995479931272910  20.303  18.753  17.536   PSF   0.00   0.000000   0.000000   0.000000   1.284873   1.142898   1.267676  -99.0000  -99.0000  -99.0000 
DC21efk    149.648002210370   2.953984382363   387  1  0  1   0.3 149.647947   2.953921   0.020    10995481440167611  19.324  18.002  17.429   PSF   0.00   0.000000   0.000000   0.000000   1.464931   1.265283   1.084808  -99.0000  -99.0000  -99.0000 
DC21efl    150.327975893733   2.383596678918   509  1  0  1   0.1 150.327973   2.383571   0.018    10995478423410680  19.853  18.405  17.382   PSF   0.00   0.000000   0.000000   0.000000   1.305279   1.263923   1.220265  -99.0000  -99.0000  -99.0000 
DC21efm    149.032507825637   2.036954101435   502  1  0  1   0.7 149.032488   2.037143   0.019    10995475398264984  18.193  17.768  17.659   PSF   0.00   0.000000   0.000000   0.000000   1.313454   1.209727   1.279907  -99.0000  -99.0000  -99.0000 
DC21efn    149.680740618978   2.355761413074   468  1  0  1   0.7 149.680927   2.355762   0.021    10995476910323306  21.007  19.514  18.410   PSF   0.00   0.000000   0.000000   0.000000   1.387795   1.212157   1.308817  -99.0000  -99.0000  -99.0000 
DC21efo    149.193590090327   2.952941274775   299  1  0  0   0.4 149.193504   2.952875   0.025    10995481438070068  20.220  19.560  19.345   PSF   0.00   0.000000   0.000000   0.000000   1.388036   1.255348   1.269033  -99.0000  -99.0000  -99.0000 
DC21efp    150.568562470887   3.318098934116   420  1  0  0   0.8 150.568721   3.317943   0.020    10995482953261037  20.847  19.306  17.953   PSF   0.00   0.000000   0.000000   0.000000   1.248341   1.189923   1.081057  -99.0000  -99.0000  -99.0000 
DC21efpt   150.910920184268   2.669843329554   390  1  0  1   1.7 150.910661   2.669454   0.023    10995479935464189  20.502  18.833  17.034   PSF   0.00   0.000000   0.000000   0.000000   1.369056   1.254823   1.206160  -99.0000  -99.0000  -99.0000 
DC21efr    151.131690239788   0.986518057318   366  1  0  0   0.6 151.131517   0.986556   0.028    10995469366860679  19.119  17.650  16.677   PSF   0.00   0.000000   0.000000   0.000000   1.528461   1.050061   1.164457  -99.0000  -99.0000  -99.0000 
DC21efs    149.960389104640   3.579232694279   489  1  0  1   0.2 149.960322   3.579240   0.026    10995484459008408  19.465  18.096  17.156   PSF   0.00   0.000000   0.000000   0.000000   1.187286   1.292269   1.102815  -99.0000  -99.0000  -99.0000 
DC21efv    149.482343851867   2.524950593515   609  1  0  1   0.0 149.482355   2.524949   0.021    10995478419227959  18.302  17.144  16.736   PSF   0.00   0.000000   0.000000   0.000000   1.277168   1.201223   1.062485  -99.0000  -99.0000  -99.0000 
DC21efw    149.182978540215   3.109939374648   317  1  0  0   0.5 149.182950   3.110084   0.027    10995481438069544  20.070  18.687  17.512   PSF   0.00   0.000000   0.000000   0.000000   1.337028   1.236294   1.117325  -99.0000  -99.0000  -99.0000 
DC21efy    148.149618630153   1.600136867848   340  1  0  1   0.9 148.149631   1.600391   0.037    10995472374176058  18.819  17.937  17.638   PSF   0.00   0.000000   0.000000   0.000000   1.280616   1.260184   1.268187  -99.0000  -99.0000  -99.0000 
DC21efz    148.956764342010   1.337690557562   336  1  0  0   0.3 148.956849   1.337656   0.024    10995470867377269  17.155  16.616  16.486   PSF   0.00   0.000000   0.000000   0.000000   1.314477   1.132397   1.308248  -99.0000  -99.0000  -99.0000 
DC21eg     149.622546476462   1.053668924435   300  1  0  0   0.5 149.622685   1.053714   0.028    10995469360568374  17.667  17.153  16.988   PSF   0.00   0.000000   0.000000   0.000000   1.276642   1.177228   1.401185  -99.0000  -99.0000  -99.0000 
DC21egb    149.861894012853   2.154423586401   517  1  0  0   0.7 149.862097   2.154444   0.021    10995476911366618  20.998  19.317  17.786   PSF   0.00   0.000000   0.000000   0.000000   1.296436   1.257863   1.359165  -99.0000  -99.0000  -99.0000 
DC21egf    149.558317076905   0.947298025657   318  1  0  1   0.4 149.558309   0.947177   0.026    10995469360565108  16.578  16.018  15.917   PSF   0.00   0.000000   0.000000   0.000000   1.214467   1.211382   1.260130  -99.0000  -99.0000  -99.0000 
DC21egh    150.132319881941   3.156379751005   378  1  0  1   1.0 150.132580   3.156469   0.023    10995482951166865  19.589  18.064  16.772   PSF   0.00   0.000000   0.000000   0.000000   1.455637   1.291056   1.123795  -99.0000  -99.0000  -99.0000 
DC21egj    150.451077166370   3.651512489460   395  1  0  1   0.1 150.451065   3.651491   0.024    10995485967924612  19.022  18.274  18.064   PSF   0.00   0.000000   0.000000   0.000000   1.248277   1.244534   1.074364  -99.0000  -99.0000  -99.0000 
DC21egkr   150.692743988801   2.365778694882   554  1  0  1   1.2 150.692462   2.365976   0.020    10995476914517871  17.629  17.328  17.246   PSF   0.00   0.000000   0.000000   0.000000   1.328549   1.154544   1.256348  -99.0000  -99.0000  -99.0000 
DC21egm    149.504634656162   1.596947393510   454  1  0  1   0.7 149.504785   1.596813   0.019    10995472380461603  19.180  18.127  17.731   PSF   0.00   0.000000   0.000000   0.000000   1.308307   1.265545   1.295630  -99.0000  -99.0000  -99.0000 
DC21egmi   150.566748972899   3.674769282653   407  1  0  0   1.1 150.567046   3.674801   0.021    10995485968964592  18.298  18.018  18.010   PSF   0.00   0.000000   0.000000   0.000000   1.222779   1.294200   1.025176  -99.0000  -99.0000  -99.0000 
DC21egms   150.299870777101   1.722503204667   449  1  0  1   0.9 150.299629   1.722405   0.019    10995473893560260  20.013  18.591  17.738   PSF   0.00   0.000000   0.000000   0.000000   1.274893   1.171730   1.313524  -99.0000  -99.0000  -99.0000 
DC21egs    149.573501415210   2.676451028529   401  1  0  1   0.4 149.573426   2.676512   0.018    10995479930213785  22.230  26.872     nan   PSF   0.00   0.000000   0.000000   0.000000   1.410542   1.202857   1.193990  -99.0000  -99.0000  -99.0000 
DC21egu    149.873023647067   3.873490576769   512  1  0  1   0.0 149.873027   3.873504   0.026    10995485965824160  18.973  18.032  17.769   PSF   0.00   0.000000   0.000000   0.000000   1.201352   1.185072   1.096950  -99.0000  -99.0000  -99.0000 
DC21egx    150.101222657323   1.346471800794   406  1  0  1   0.7 150.101226   1.346671   0.019    10995470872614624  18.984  17.775  17.340   PSF   0.00   0.000000   0.000000   0.000000   1.203132   1.159751   1.227740  -99.0000  -99.0000  -99.0000 
DC21egyl   149.505663289997   3.666335014383   388  1  0  0   0.9 149.505664   3.666083   0.028    10995485964766547  19.604  19.031  18.869   PSF   0.00   0.000000   0.000000   0.000000   1.054244   1.208369   1.035628  -99.0000  -99.0000  -99.0000 
