# Links for DECam DDF candidates. 
# Melissa Graham, October 2023 
# 
# Columns 
#  0 : DECam DDF candidate identifier (string) 
#  1 : Link ot the Legacy Survey viewer cutout (string) 
#  2 : Link to the DECam Viewer page (string) 
DC21b  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.867073598865&dec=1.35745796621413&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21b   
DC21ba  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.211582642163&dec=1.31912509115986&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21ba   
DC21baa  https://www.legacysurvey.org/viewer/cutout.jpg?ra=148.516824828948&dec=2.21403434066513&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21baa   
DC21baar  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.062906098783&dec=2.88905739998184&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21baar   
DC21baav  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.050437260367&dec=2.8784964601749&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21baav   
DC21baay  https://www.legacysurvey.org/viewer/cutout.jpg?ra=148.806014725155&dec=1.54219882988042&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21baay   
DC21babk  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.2342908582&dec=2.97251636780826&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21babk   
DC21babx  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.915723737612&dec=1.21570357661092&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21babx   
DC21bac  https://www.legacysurvey.org/viewer/cutout.jpg?ra=151.114030623465&dec=2.27520940554694&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bac   
DC21bad  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.634560166139&dec=2.35239636072099&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bad   
DC21badi  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.693419999213&dec=1.32852216951408&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21badi   
DC21badl  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.318500483672&dec=2.8600731181556&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21badl   
DC21badn  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.281441847084&dec=2.8132656032984&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21badn   
DC21badp  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.268816019625&dec=2.80900477995389&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21badp   
DC21bads  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.929017376335&dec=1.65750284017383&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bads   
DC21baec  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.207814272788&dec=2.81938317993862&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21baec   
DC21baef  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.177948890478&dec=2.82826937093595&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21baef   
DC21baf  https://www.legacysurvey.org/viewer/cutout.jpg?ra=151.190513585538&dec=2.71031983192681&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21baf   
DC21bafb  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.745093741314&dec=1.68510517750326&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bafb   
DC21bafu  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.831796488436&dec=2.43956695090152&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bafu   
DC21bag  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.857396346775&dec=1.84123755486533&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bag   
DC21bagh  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.0011367703&dec=1.38963356909442&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bagh   
DC21bagm  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.821244706584&dec=2.12410901287044&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bagm   
DC21baii  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.890639809146&dec=1.4565479646321&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21baii   
DC21bain  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.134509213682&dec=1.72152052802513&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bain   
DC21baj  https://www.legacysurvey.org/viewer/cutout.jpg?ra=149.758188968188&dec=1.07993838683809&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21baj   
DC21baje  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.915187864582&dec=1.22649527514768&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21baje   
DC21bajf  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.413438673629&dec=0.98743186184885&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bajf   
DC21bajy  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.871194875855&dec=1.82034995427587&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bajy   
DC21baka  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.504499795406&dec=1.53544552137062&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21baka   
DC21bal  https://www.legacysurvey.org/viewer/cutout.jpg?ra=150.125086637256&dec=1.55724758200346&layer=ls-dr9&pixscale=0.06  https://decat-webap.lbl.gov/decatview.py/cand/DC21bal   
